,Mô tả,text_cleaned
10,"-diện tích: 70 m2 ( 5m x 14m). kết cấu nhà 3 tầng kiên cố đầy đủ công năng sử dụng sinh hoạt gia đình.-vị trí: vị trí đắc địa, ngay trung tâm thành phố. xung quanh dân cư đông, kinh doanh buôn bán đa ngành nghề. đa tiện ích xung quanh, chợ, bệnh viện, gần 2 trường đh lớn đông á, kiến trúc, cách vài bước chân. thích hợp mua ở định cư lâu dài.-giá bán: 5.8tỷ có tl.-lh em để xem nhà và làm việc chính chủ.-mrs. dung-  (mtg). -cty bđs vingrand center chi nhánh tp đà nẵng. -địa chỉ: tt dvtm savico 66 võ văn tần,q thanh khê, đà nẵng","diện tích 70 m2 ( 5m x 14m). kết cấu nhà 3 tầng kiên cố đầy đủ công năng sử dụng sinh hoạt gia đình. vị trí vị trí đắc địa, ngay trung tâm thành phố. xung quanh dân cư đông, kinh doanh buôn bán đa ngành nghề. đa tiện ích xung quanh, chợ, bệnh viện, gần 2 trường đh lớn đông á, kiến trúc, cách vài bước chân. thích hợp mua ở định cư lâu dài. giá bán 5.8tỷ có tl. lh em để xem nhà và làm việc chính chủ. mrs. dung (mtg). cty bđs vingrand center chi nhánh tp đà nẵng. địa chỉ tt dvtm savico 66 võ văn tần,q thanh khê, đà nẵng"
11,"diện tích đất: 74,2 m2 (6,2m x 16,5m). kết cấu nhà 3 tầng gồm 4 phòng ngủ khép kín, bếp, phòng thờ, phòng khách. tất cả các phòng đều phun nội thất, thiết kế đẹp, khách mua chỉ việc xách va ly vào ở ngay.vị trí: gần chợ đầu mối, gần trường đại học ngoại ngữ, kiến trúc, đông á. bán kính 200m có đầy đủ các dịch vụ tiện ích. công năng nhà đáp ứng đủ mọi nhu cầu của khách.  giá bán: 5.7 tỷ lh em để xem nhà và làm việc chính chủ : mrs. dung (mtg). cty bđs vingrand center chi nhánh tp đà nẵng. địa chỉ: tt dvtm savico 66 võ văn tần,q thanh khê, đà nẵng","diện tích đất 74,2 m2 (6,2m x 16,5m). kết cấu nhà 3 tầng gồm 4 phòng ngủ khép kín, bếp, phòng thờ, phòng khách. tất cả các phòng đều phun nội thất, thiết kế đẹp, khách mua chỉ việc xách va ly vào ở ngay.vị trí gần chợ đầu mối, gần trường đại học ngoại ngữ, kiến trúc, đông á. bán kính 200m có đầy đủ các dịch vụ tiện ích. công năng nhà đáp ứng đủ mọi nhu cầu của khách. giá bán 5.7 tỷ lh em để xem nhà và làm việc chính chủ mrs. dung (mtg). cty bđs vingrand center chi nhánh tp đà nẵng. địa chỉ tt dvtm savico 66 võ văn tần,q thanh khê, đà nẵng"
12,"bán nhà 3 tầng đường phạm phú tiết, khuê trung, cẩm lệ, đà nẵng.diện tích: 96.5m2 (5x19.3m). hướng tây. kết cấu nhà 3 tầng, 3 mê, 4 phòng ngủ, 3 wc… vị trí đắc địa, ngay trung tâm thành phố, tuyến phố yên tĩnh tập trung nhiều nhà đẹp, biệt thự, đa số toàn cán bộ cấp cao. đa tiện ích xung quanh: chợ, bệnh viện, trường học các cấp. thích hợp định cư lâu dài.giá bán: 6.95 tỷ tllh em để xem nhà và làm việc chính chủ : mrs. dung (mtg). cty bđs vingrand center chi nhánh tp đà nẵng. địa chỉ: tt dvtm savico 66 võ văn tần,q thanh khê, đà nẵng","bán nhà 3 tầng đường phạm phú tiết, khuê trung, cẩm lệ, đà nẵng.diện tích 96.5m2 (5 x 19.3m). hướng tây. kết cấu nhà 3 tầng, 3 mê, 4 phòng ngủ, 3 wc... vị trí đắc địa, ngay trung tâm thành phố, tuyến phố yên tĩnh tập trung nhiều nhà đẹp, biệt thự, đa số toàn cán bộ cấp cao. đa tiện ích xung quanh chợ, bệnh viện, trường học các cấp. thích hợp định cư lâu dài.giá bán 6.95 tỷ tllh em để xem nhà và làm việc chính chủ mrs. dung (mtg). cty bđs vingrand center chi nhánh tp đà nẵng. địa chỉ tt dvtm savico 66 võ văn tần,q thanh khê, đà nẵng"
13,"+ diện tích đất: 99m2 (4,5m x 22m) + vị trí: khu vực văn minh dân trí cao, tuyến đường giao với đường 2/9, gần sông hàn, công viên apec. nằm giữa 2 cây cầu sông hàn và cầu rồng, vị trí cực đẹp thích hợp khách mua ở hoặc vừa ở vừa kinh doanh hoặc làm văn phòng cho thuê giá bán :8.6 tỷ + lh em để xem nhà và làm việc chính chủ : + mrs dung –   (mtg). cty bđs vingrand center chi nhánh tp đà nẵng. địa chỉ: tt dvtm savico 66 võ văn tần,q thanh khê, đà nẵng.","diện tích đất 99m2 (4,5m x 22m) vị trí khu vực văn minh dân trí cao, tuyến đường giao với đường 2/9, gần sông hàn, công viên apec. nằm giữa 2 cây cầu sông hàn và cầu rồng, vị trí cực đẹp thích hợp khách mua ở hoặc vừa ở vừa kinh doanh hoặc làm văn phòng cho thuê giá bán 8.6 tỷ lh em để xem nhà và làm việc chính chủ mrs dung (mtg). cty bđs vingrand center chi nhánh tp đà nẵng. địa chỉ tt dvtm savico 66 võ văn tần,q thanh khê, đà nẵng."
14,"+ bán nhà 3 tầng mặt tiền đường đinh núp, an khê, thanh khê, đà nẵng + dt: 4.5m x 18m (81m2) nhà 3 tầng mới, đầy đủ công năng. + vị trí : gần giáp đường hà huy tập. đối diện sân vận động thanh khê.+ giá: 5.2 tỷ+ lh em để xem nhà và làm việc chính chủ : mrs dung –  (mtg). cty bđs vingrand center chi nhánh tp đà nẵng. địa chỉ: tt dvtm savico 66 võ văn tần,q thanh khê, đà nẵng.","bán nhà 3 tầng mặt tiền đường đinh núp, an khê, thanh khê, đà nẵng dt 4.5m x 18m (81m2) nhà 3 tầng mới, đầy đủ công năng. vị trí gần giáp đường hà huy tập. đối diện sân vận động thanh khê. giá 5.2 tỷ lh em để xem nhà và làm việc chính chủ mrs dung (mtg). cty bđs vingrand center chi nhánh tp đà nẵng. địa chỉ tt dvtm savico 66 võ văn tần,q thanh khê, đà nẵng."
15,"bán nhà 6 tầng mt đường chi lăng, hải châu 1, hải châu.+ dt: 5m x 23m. kết cấu: trệt, 5 lầu, st, có thang máy, + vị trí tọa lạc ngay trung tâm thành phố. tuyến phố kinh doanh đông đúc bậc nhất. khu vực rất đắc địa trung tâm của trung tâm khu vực đa tiện ích nên tính thanh khoản và thương mại cao. nay gia đình cần tiền mặt bán gấp. + gíá bán: 23 tỷ tl+ lh em để xem nhà và làm việc chính chủ :  mrs dung (mtg). cty bđs vingrand center chi nhánh tp đà nẵng. địa chỉ: tt dvtm savico 66 võ văn tần,q thanh khê, đà nẵng.","bán nhà 6 tầng mt đường chi lăng, hải châu 1, hải châu. dt 5m x 23m. kết cấu trệt, 5 lầu, st, có thang máy, vị trí tọa lạc ngay trung tâm thành phố. tuyến phố kinh doanh đông đúc bậc nhất. khu vực rất đắc địa trung tâm của trung tâm khu vực đa tiện ích nên tính thanh khoản và thương mại cao. nay gia đình cần tiền mặt bán gấp. gíá bán 23 tỷ tl lh em để xem nhà và làm việc chính chủ mrs dung (mtg). cty bđs vingrand center chi nhánh tp đà nẵng. địa chỉ tt dvtm savico 66 võ văn tần,q thanh khê, đà nẵng."
16,"-diện tích: 113m2 ( 5m x 22,6m) . hướng đông, đường 10,5m, lề 7,5m. -đất trống, phía sau có kiệt bê tông 1,8m. -nằm ngay đối diện nhà thi đấu quận thanh khê, cách nhà hàng muồi thập 30m. nơi kinh doanh sầm uất nhất..-giá bán: 7,15 tỷ có tl.-lh em để xem nhà và làm việc chính chủ.-mrs. dung (mtg). -cty bđs vingrand center chi nhánh tp đà nẵng. -địa chỉ: tt dvtm savico 66 võ văn tần,q thanh khê, đà nẵng-","diện tích 113m2 ( 5m x 22,6m) . hướng đông, đường 10,5m, lề 7,5m. đất trống, phía sau có kiệt bê tông 1,8m. nằm ngay đối diện nhà thi đấu quận thanh khê, cách nhà hàng muồi thập 30m. nơi kinh doanh sầm uất nhất.. giá bán 7,15 tỷ có tl. lh em để xem nhà và làm việc chính chủ. mrs. dung (mtg). cty bđs vingrand center chi nhánh tp đà nẵng. địa chỉ tt dvtm savico 66 võ văn tần,q thanh khê, đà nẵng"
17,"-diện tích: 50m2 ( 5m x 10m). kết cấu nhà 3 tầng, 3 mê kiên cố ( đã chống thấm rất kỹ quanh nhà), nhà gồm 3 pòng ngủ, pòng thờ, 4wc, sân phơi đầy đủ. hướng đông bắc.-vị trí:  cách bệnh viện tâm trí 30m, siêu thị, chợ 500m tiện ích vây quanh.lề rộng 7,5 mét đậu xe thoải mái.full nội thất chỉ việc xách valy vào ở.-giá bán: 4.5 tỷ tl-lh em để xem nhà và làm việc chính chủ.-mrs. dung (mtg). -cty bđs vingrand center chi nhánh tp đà nẵng. -địa chỉ: tt dvtm savico 66 võ văn tần,q thanh khê, đà nẵng-","diện tích 50m2 ( 5m x 10m). kết cấu nhà 3 tầng, 3 mê kiên cố ( đã chống thấm rất kỹ quanh nhà), nhà gồm 3 pòng ngủ, pòng thờ, 4wc, sân phơi đầy đủ. hướng đông bắc. vị trí cách bệnh viện tâm trí 30m, siêu thị, chợ 500m tiện ích vây quanh.lề rộng 7,5 mét đậu xe thoải mái.full nội thất chỉ việc xách valy vào ở. giá bán 4.5 tỷ tl lh em để xem nhà và làm việc chính chủ. mrs. dung (mtg). cty bđs vingrand center chi nhánh tp đà nẵng. địa chỉ tt dvtm savico 66 võ văn tần,q thanh khê, đà nẵng"
18,"-diện tích: 100m2 ( 5m x 20m). đường rộng 10,5m, lề 5m.hướng tây.-kết cấu nhà 3 tầng kiên cố, gồm 4 pòng ngủ, 3 wc, bếp, pòng thờ, sân phơi, pòng khách rộng rãi thoáng mát.-vị trí:  khu vực kinh doanh buôn bán sầm uất.thích hợp khách mua ở kết hợp kinh doanh buôn bán hoặc mở vp công ty.-giá bán: 9.7 tỷ tl.-lh em để xem nhà và làm việc chính chủ.-mrs. dung (mtg). -cty bđs vingrand center chi nhánh tp đà nẵng. -địa chỉ: tt dvtm savico 66 võ văn tần,q thanh khê, đà nẵng-","diện tích 100m2 ( 5m x 20m). đường rộng 10,5m, lề 5m.hướng tây. kết cấu nhà 3 tầng kiên cố, gồm 4 pòng ngủ, 3 wc, bếp, pòng thờ, sân phơi, pòng khách rộng rãi thoáng mát. vị trí khu vực kinh doanh buôn bán sầm uất.thích hợp khách mua ở kết hợp kinh doanh buôn bán hoặc mở vp công ty. giá bán 9.7 tỷ tl. lh em để xem nhà và làm việc chính chủ. mrs. dung (mtg). cty bđs vingrand center chi nhánh tp đà nẵng. địa chỉ tt dvtm savico 66 võ văn tần,q thanh khê, đà nẵng"
19,"bán tòa khách sạn, căn hộ 6 tầng 2 mặt tiền đường 10m5 và đường 7m5 - khu biển mỹ khê (phạm văn đồng) - cách biển 400m- dt đất: 197m2 (13x15)- huóng tây bắc và đông nam- có 20 phòng căn hộ loại 1pn, đầy đủ nội thất đẹp, thiết kế hiện đại, mặt bằng kinh doanh tầng 1. -tòa đanh kinh doanh vận hành, doanh thu hiện trên 100tr/th- vị trí: 2mt đường 10m5 lề 6m và đường 7m5, khu vực kinh doanh nhiều nhà hàng, khách sạn nằm ngay gần đường phạm văn đồng. cách biển mỹ khê tầm 400m- giá bán tới công chứng: 34 tỷ có tl- hồ sơ pháp lý đầy đủ--------------------------------------liên hệ : thủy call/zalo nhận ký gửi thuê-mua bán bđs","bán tòa khách sạn, căn hộ 6 tầng 2 mặt tiền đường 10m5 và đường 7m5 khu biển mỹ khê (phạm văn đồng) cách biển 400m dt đất 197m2 (13 x 15) huóng tây bắc và đông nam có 20 phòng căn hộ loại 1pn, đầy đủ nội thất đẹp, thiết kế hiện đại, mặt bằng kinh doanh tầng 1. tòa đanh kinh doanh vận hành, doanh thu hiện trên 100tr/th vị trí 2mt đường 10m5 lề 6m và đường 7m5, khu vực kinh doanh nhiều nhà hàng, khách sạn nằm ngay gần đường phạm văn đồng. cách biển mỹ khê tầm 400m giá bán tới công chứng 34 tỷ có tl hồ sơ pháp lý đầy đủ liên hệ thủy call/zalo nhận ký gửi thuê mua bán bđs"
20,"hàng hot hot 🔥bán toà căn hộ 2mt có 21 phòng quận hải châu đường 2/9 doanh thu gần 90tr/tháng.toà căn hộ 3.5 tầng 2mt kiệt đường 2/9 ngay đại học kiến trúc, lotter mart- diện tích đất:( 270m2), dtsd: 938m2, hướng nam- đường: 4m cách đường 2/9 chỉ 1 căn nhà (chưa đến 30m)- giá bán nhanh đến công chứng: 16.8 tỷ tl còn tl giá tốt ib ngay- - - - - - - - - - - - - - - - - - - - - - -- lh: call/zalo, vui lòng có lịch hẹn trước khi đi xem, cảm ơn!","hàng hot hot bán toà căn hộ 2mt có 21 phòng quận hải châu đường 2/9 doanh thu gần 90tr/tháng.toà căn hộ 3.5 tầng 2mt kiệt đường 2/9 ngay đại học kiến trúc, lotter mart diện tích đất ( 270m2), dtsd 938m2, hướng nam đường 4m cách đường 2/9 chỉ 1 căn nhà (chưa đến 30m) giá bán nhanh đến công chứng 16.8 tỷ tl còn tl giá tốt ib ngay lh call/zalo, vui lòng có lịch hẹn trước khi đi xem, cảm ơn"
21,"bán lô đất mặt tiền đường bùi trang chước block b 1.41 gần lê quảng chí , hòa xuân, cẩm lệ.- diện tích: 100 m2 (ngang 5m), đường 10 m5, vỉa hè 5m.- hướng : đông bắc- đoạn đường lớn và thông dài từ thông các tuyến đường chính trong khu vực , đoạn đường có nhiều biệt thự đẹp lại gần sông nên khí hậu thoáng mát ,- rất thích hợp mua xây nhà , làm văn phòng hoặc kinh doanh, đầu tư lâu dài- giá tốt thị trường: 4,7 tỷ có bớt  ( bán đến công chứng)-------------------------------------liên hệ : thủy call/zalo nhận ký gửi thuê-mua bán bđs","bán lô đất mặt tiền đường bùi trang chước block b 1.41 gần lê quảng chí , hòa xuân, cẩm lệ. diện tích 100 m2 (ngang 5m), đường 10 m5, vỉa hè 5m. hướng đông bắc đoạn đường lớn và thông dài từ thông các tuyến đường chính trong khu vực , đoạn đường có nhiều biệt thự đẹp lại gần sông nên khí hậu thoáng mát , rất thích hợp mua xây nhà , làm văn phòng hoặc kinh doanh, đầu tư lâu dài giá tốt thị trường 4,7 tỷ có bớt ( bán đến công chứng) liên hệ thủy call/zalo nhận ký gửi thuê mua bán bđs"
22,"bán lô đất đẹp mt đường bùi thiện ngộ đoạn gần cầu nguyễn tri phương - hòa xuân – đà nẵng- diện tích đất: 100m2 (5x20)- hướng: đông bắc - vị trí: mt đường 7m5 bùi thiện ngộ, lề 3m, tuyến đường nhà cửa khang trang, dân cư văn minh, gần cầu nguyễn tri phương, gần các trục đường lớn tiện ích bao quanh đầy đủ. - giá bán: 3,650 tỷ có bớt (bán đến cc)-------------------------------------liên hệ : thủy call/zalo nhận ký gửi thuê-mua bán bđs","bán lô đất đẹp mt đường bùi thiện ngộ đoạn gần cầu nguyễn tri phương hòa xuân đà nẵng diện tích đất 100m2 (5 x 20) hướng đông bắc vị trí mt đường 7m5 bùi thiện ngộ, lề 3m, tuyến đường nhà cửa khang trang, dân cư văn minh, gần cầu nguyễn tri phương, gần các trục đường lớn tiện ích bao quanh đầy đủ. giá bán 3,650 tỷ có bớt (bán đến cc) liên hệ thủy call/zalo nhận ký gửi thuê mua bán bđs"
23,"bán biệt thự 3 tầng có hồ bơi euro village 1- làng châu âu, ngay đại lộ hoa hồng, quận sơn trà, đà nẵng.- diện tích: 250m (ngang 10m, dài 25m), diện tích sàn: 300m.- hướng tây, đường 7.5m.- biệt thự 3 tầng, đầy đủ công năng bao gồm: phòng khách, phòng bếp, 4 phòng ngủ ( 1 phòng ngủ master, các phòng đều có ban công) 5 phòng vệ sinh, phòng thờ, sân vườn, khu giặt phơi, sân thượng.- biệt thự thiết kế không gian mở, nội thất cao cấp, hiện đại.- giá bán đến công chứng: 40 tỷ thương lượng.-------------------------------------liên hệ : thủy call/zalo nhận ký gửi thuê-mua bán bđs","bán biệt thự 3 tầng có hồ bơi euro village 1 làng châu âu, ngay đại lộ hoa hồng, quận sơn trà, đà nẵng. diện tích 250m (ngang 10m, dài 25m), diện tích sàn 300m. hướng tây, đường 7.5m. biệt thự 3 tầng, đầy đủ công năng bao gồm phòng khách, phòng bếp, 4 phòng ngủ ( 1 phòng ngủ master, các phòng đều có ban công) 5 phòng vệ sinh, phòng thờ, sân vườn, khu giặt phơi, sân thượng. biệt thự thiết kế không gian mở, nội thất cao cấp, hiện đại. giá bán đến công chứng 40 tỷ thương lượng. liên hệ thủy call/zalo nhận ký gửi thuê mua bán bđs"
