,Mô tả,text_cleaned
10,"chính chủ bán căn biệt thự  mỹ khê _ sơn trà_ rộng 450m2_ ngang 15m_ view sân vườn tiểu cảnh của pháp_ ngôi nhà thiết kế mang tên "" không đụng hàng""_ dt: 450m2 _ tk  và xây 3 tầng có 5pn_ biệt thự 2 phút tắm biển , cạnh bãi biển là 1 nhà hàng sea food 🦞, next là resot 5 star, vị trí  đắt địa sang chảnh _ một cơ ngơi siêu đồ sộ ._giá: 48tỷ tl_ nhất máy gọi liên cầm khoá mời vào xem trực tiếp nhé!_ liên nhận mua bán và ký gửi nhà và đất tại đà nẵng_ bán nhanh _ thanh khoản nhanh.","chính chủ bán căn biệt thự mỹ khê sơn trà rộng 450m2 ngang 15m view sân vườn tiểu cảnh của pháp ngôi nhà thiết kế mang tên không đụng hàng dt 450m2 tk và xây 3 tầng có 5pn biệt thự 2 phút tắm biển , cạnh bãi biển là 1 nhà hàng sea food , next là resot 5 star, vị trí đắt địa sang chảnh một cơ ngơi siêu đồ sộ . giá 48tỷ tl nhất máy gọi liên cầm khoá mời vào xem trực tiếp nhé liên nhận mua bán và ký gửi nhà và đất tại đà nẵng bán nhanh thanh khoản nhanh."
11,"bán đặt khu víp khách sạn mặt tiền  biển  _ tiêu chuẩn 5 sao.dt: 500m2dtxd: 12000 m_ với bản thiết kế mang đậm chất kiến trúc sư xây dựng người pháp hoạ khách sạn 5 sao ngày mặt biển cực nét._khách sạn 5 sao tọa lạc ở trung tâm thành phố biển_ khách lưu trú chủ yếu là khách quốc tế ._ booking full phòng every day._ thiết kế : 20 tầng gồm có 150 phòng._ phòng tập gym, hồ bơi vô cực, nhà hàng buffet sáng, thang máy 4 , pccc đầy đủ._ nội thất gỗ và sàn nhà bóng loáng  từng căn phòng. ngoài ra khách sạn còn được trang bị rất nhiều tiện ích như tivi màn hình phẳng, internet miễn phí và nhiều dịch vụ khác._ vị trí: sở hữu view triệu đô, nhà hàng khách sạn cạnh bên 4,5 sao bật cao cấp,  gần phố đi bộ... vị trí đắt đỏ nhất đà thành._ đặt biệt có dòng tiền sẳn 2tỷ/tháng._ giá chủ ngộp hết 1/2 khách sạn._giá: 259tỷ thương lượng cực sau.","bán đặt khu víp khách sạn mặt tiền biển tiêu chuẩn 5 sao. dt 500m2 dtxd 12000 m với bản thiết kế mang đậm chất kiến trúc sư xây dựng người pháp hoạ khách sạn 5 sao ngày mặt biển cực nét. khách sạn 5 sao tọa lạc ở trung tâm thành phố biển khách lưu trú chủ yếu là khách quốc tế . booking full phòng every day. thiết kế 20 tầng gồm có 150 phòng. phòng tập gym, hồ bơi vô cực, nhà hàng buffet sáng, thang máy 4 , pccc đầy đủ. nội thất gỗ và sàn nhà bóng loáng từng căn phòng. ngoài ra khách sạn còn được trang bị rất nhiều tiện ích như tivi màn hình phẳng, internet miễn phí và nhiều dịch vụ khác. vị trí sở hữu view triệu đô, nhà hàng khách sạn cạnh bên 4,5 sao bật cao cấp, gần phố đi bộ... vị trí đắt đỏ nhất đà thành. đặt biệt có dòng tiền sẳn 2tỷ/tháng. giá chủ ngộp hết 1/2 khách sạn. giá 259tỷ thương lượng cực sau."
12,"chỉ cần 1 tỷ 8 có siêu phẩm vào ở ngaysiêu phẩm 5 tầng kiệt hùng vương thiết kế thông tầng thoáng mát   tặng fuul nội thất sát đường hùng vương vài bước ô tô đậu đỗ tiện ích : trung tâm đà nẵng ,gần chợ cồn gần trường học , gần trung tâm thương mại big c công năng : 5 p ngủ ,1 p thờ to rộng , sân xe  sân chill rộng rãi view xem pháo hoa nhìn thấy toà nhà trái bắp và novotel diện tích đất : 43m ngang 4m nở hậu nhẹ   sử dụng 200m phù hợp vừa ở và làm căn hộ giá : 3 tỷ 9  thấy tiền là chốt liên hệ :","chỉ cần 1 tỷ 8 có siêu phẩm vào ở ngay siêu phẩm 5 tầng kiệt hùng vương thiết kế thông tầng thoáng mát tặng fuul nội thất sát đường hùng vương vài bước ô tô đậu đỗ tiện ích trung tâm đà nẵng , gần chợ cồn gần trường học , gần trung tâm thương mại big c công năng 5 p ngủ , 1 p thờ to rộng , sân xe sân chill rộng rãi view xem pháo hoa nhìn thấy toà nhà trái bắp và novotel diện tích đất 43m ngang 4m nở hậu nhẹ sử dụng 200m phù hợp vừa ở và làm căn hộ giá 3 tỷ 9 thấy tiền là chốt liên hệ"
13,"💥""lợi nhuận kép"" thu hút nhà đầu tư 💥♻ 𝐒𝐔𝐍 𝐆𝐑𝐎𝐔𝐏 chính thức nhận cọc căn hộ đẹp nhất toà 𝐏𝟐 𝐓𝐇𝐄 𝐏𝐀𝐍𝐎𝐌𝐀 𝐒𝐔𝐍 𝐂𝐎𝐒𝐌𝐎 𝐑𝐄𝐒𝐈𝐃𝐄𝐍𝐂𝐄 đà nẵng view trực diện sông hàn 📌 booking nhận ngay 2%📌 chính sách bán hàng mới nhất tháng 9✨ngân hàng hỗ trợ 70%✨ ân hạn gốc và lãi suất lên đến 22 tháng✨chiết khấu lên đến 18,5%📌 thông tin căn hộ tòa p2:cao 27 tầng nổi, sở hữu 23 tầng căn hộ cao cấp, 3 tầng khối đế(2 tầng shophouse & 1 tầng tiện ích) cùng 3 tầng hầm để xe.","lợi nhuận kép thu hút nhà đầu tư 𝐒𝐔𝐍 𝐆𝐑𝐎𝐔𝐏 chính thức nhận cọc căn hộ đẹp nhất toà 𝐏𝟐 𝐓𝐇𝐄 𝐏𝐀𝐍𝐎𝐌𝐀 𝐒𝐔𝐍 𝐂𝐎𝐒𝐌𝐎 𝐑𝐄𝐒𝐈𝐃𝐄𝐍𝐂𝐄 đà nẵng view trực diện sông hàn booking nhận ngay 2 chính sách bán hàng mới nhất tháng 9 ngân hàng hỗ trợ 70 ân hạn gốc và lãi suất lên đến 22 tháng chiết khấu lên đến 18,5 thông tin căn hô toa p2 cao 27 tầng nổi, sở hữu 23 tầng căn hộ cao cấp, 3 tầng khối đế (2 tầng shophouse 1 tầng tiện ích) cùng 3 tầng hầm để xe."
14,"chính chủ cần bán.căn nhà 2 tầng.mặt tiền an nhơn. sơn trà tp đà nẵng giá chỉ còn 3,25 tỷ+vị trí trung tâm. gần biển mỹ khê. gần đường phạm văn đồng. đường nguyễn công trứ.gần cầu rồng. trương học. bệnh viện. chợ lớn+chủ rất cần tiền hạ chào bán gấp đầu tư lời ngay+lh em bình.xem và thương lượng trực tiếp với chủ","chính chủ cần bán. căn nhà 2 tầng. mặt tiền an nhơn. sơn trà tp đà nẵng giá chỉ còn 3,25 tỷ vị trí trung tâm. gần biển mỹ khê. gần đường phạm văn đồng. đường nguyễn công trứ. gần cầu rồng. trương học. bệnh viện. chợ lớn chủ rất cần tiền hạ chào bán gấp đầu tư lời ngay lh em bình. xem và thương lượng trực tiếp với chủ"
15,"tin bđs hót nhất thị trường đà nẵng - dòng tiền khủng (gần 6 tỷ/năm) - cần chuyển nhượng nhanh trường học kinh doanh siêu lợi nhuận..+ diện tích: 600 m2 (33m x 18m, đất full thổ cư) và tài sản gắn liền trên đất bao gồm cơ sở kinh doanh trường mẫu giáo cao cấp đạt chuẩn với quy mô xây dựng 4 tầng, diện tích xây dựng 2400m2, rất kiên cố và hiện đại, tổng doanh thu ổn định hàng tháng lên đến 580 tr/tháng. pháp lý hoạt động kinh doanh đảm bảo các quy định của pháp luật.+ vị trí: trung tâm quận cẩm lệ - tp đà nẵng - khu vực dân trí và an ninh cao. trung tâm của tiện ích. cực kỳ tiềm năng.+ đường rộng 7,5m, lề 5m.+ giá chuyển nhượng đã giảm 5 tỷ còn: 35 tỷ, thương lượng trực tiếp.+ lưu ý: chủ có tâm huyết & chỉ chuyển nhượng cho những khách hàng có nhu cầu tiếp tục duy trì hoạt động của trường học.----------------------------------------------------mọi thông tin chi tiết cụ thể xin vui lòng liên hệ trực tiếp để được hỗ trợ kịp thời qua:zalo:soái( làm việc chính chủ)","tin bđs hót nhất thị trường đà nẵng dòng tiền khủng (gần 6 tỷ/năm) cần chuyển nhượng nhanh trường học kinh doanh siêu lợi nhuận.. diện tích 600 m2 (33m x 18m, đất full thổ cư) và tài sản gắn liền trên đất bao gồm cơ sở kinh doanh trường mẫu giáo cao cấp đạt chuẩn với quy mô xây dựng 4 tầng, diện tích xây dựng 2400m2, rất kiên cố và hiện đại, tổng doanh thu ổn định hàng tháng lên đến 580 tr/tháng. pháp lý hoạt động kinh doanh đảm bảo các quy định của pháp luật. vị trí trung tâm quận cẩm lệ tp đà nẵng khu vực dân trí và an ninh cao. trung tâm của tiện ích. cực kỳ tiềm năng. đường rộng 7,5m, lề 5m. giá chuyển nhượng đã giảm 5 tỷ còn 35 tỷ, thương lượng trực tiếp. lưu ý chủ có tâm huyết chỉ chuyển nhượng cho những khách hàng có nhu cầu tiếp tục duy trì hoạt động của trường học. mọi thông tin chi tiết cụ thể xin vui lòng liên hệ trực tiếp để được hỗ trợ kịp thời qua zalo soái ( làm việc chính chủ)"
16,"👉bán nhà 1,25 tỷ, sát chân cầu rồng.✅ nhà 2 tầng kiên cố mới xây, công năng đầy đủ. nhìn là mê.✅ 2 pn, 1wc.✅ nằm trên đường nguyễn văn linh, sát chân cầu rồng.✅ nhà đang có lộc, chủ nhà là giáo viên cấp 3, làm ăn phơi phới.✅ gần trung tâm hành chính đà nẵng, cầu rồng, trường học,... xung quanh tiện ích đầy đủ.✅ sổ đỏ chính chủ, sẳng sàng công chứng ngay.","bán nhà 1,25 tỷ, sát chân cầu rồng. nhà 2 tầng kiên cố mới xây, công năng đầy đủ. nhìn là mê. 2 pn, 1wc. nằm trên đường nguyễn văn linh, sát chân cầu rồng. nhà đang có lộc, chủ nhà là giáo viên cấp 3, làm ăn phơi phới. gần trung tâm hành chính đà nẵng, cầu rồng, trường học,... xung quanh tiện ích đầy đủ. sổ đỏ chính chủ, sẳng sàng công chứng ngay."
17,"bán khách sạn lô góc đường 3/2 đà nẵng hơn 2000m2 sd doanh thu dòng tiền 5%/năm giá nhỉnh 70 tỷ.- thời gian người khôn của khó này đầu tư vào những bất động sản có dong tiền là chắc cú nhất. mà con chưa kể đến 5%/năm, lãi suất sang năm còn lên cao hơn nữa. view thành phố và sông hàn đẹp mê ly- xây dựng tổng cộng 10 tầng có thể lên thêm vì nền móng chắc chắn 16 tầng nên có thể lên vô tư, xung quanh khu vực tây, tàu, việt, hàn đủ cả. tuyến đường kinh doanh đẳng cấp nhất quận hải châu, nối dài với nhiều khu vực kinh tế trọng yếu như biển nguyễn tất thành - mỹ khê một trong 6 bãi biển đẹp nhất thế giới.- tổng cộng có 50 phòng nội thất full cao cấp hệ thống khách sạn 3 sao nổi tiếng đà nẵng. mua về nếu không đầu tư khách sạn có thể chuyển đổi mục đích công năng sang nhiều hình thức khác.- sổ đỏ đẹp pháp lý ổn định sẵn sàng giao dịch ngay.- giá nhỉnh 70 tỷ có thương lượng chủ cực thiện chí bán giá đã giảm so vơi trước 7 tỷ.liên hệ:hùng phố để đi xem nhà và gặp chủ thương lượng về giá.chuyên nhà phố biệt thự đà nẵng - hà nội.","bán khách sạn lô góc đường 3/2 đà nẵng hơn 2000m2 sd doanh thu dòng tiền 5 /năm giá nhỉnh 70 tỷ. thời gian người khôn của khó này đầu tư vào những bất động sản có dong tiền là chắc cú nhất. mà con chưa kể đến 5 /năm, lãi suất sang năm còn lên cao hơn nữa. view thành phố và sông hàn đẹp mê ly xây dựng tổng cộng 10 tầng có thể lên thêm vì nền móng chắc chắn 16 tầng nên có thể lên vô tư, xung quanh khu vực tây, tàu, việt, hàn đủ cả. tuyến đường kinh doanh đẳng cấp nhất quận hải châu, nối dài với nhiều khu vực kinh tế trọng yếu như biển nguyễn tất thành mỹ khê một trong 6 bãi biển đẹp nhất thế giới. tổng cộng có 50 phòng nội thất full cao cấp hệ thống khách sạn 3 sao nổi tiếng đà nẵng. mua về nếu không đầu tư khách sạn có thể chuyển đổi mục đích công năng sang nhiều hình thức khác. sổ đỏ đẹp pháp lý ổn định sẵn sàng giao dịch ngay. giá nhỉnh 70 tỷ có thương lượng chủ cực thiện chí bán giá đã giảm so vơi trước 7 tỷ. liên hệ hùng phố để đi xem nhà và gặp chủ thương lượng về giá. chuyên nhà phố biệt thự đà nẵng hà nội."
18,"⛔️ bán toà căn hộ 9 tầng với 27 phòng doanh thu 200tr/tháng , ngay biển mỹ khê - đà nẵng ⛔️- diện tích : 180m2 ( ngang 10 ) - hướng : nam - vị trí :  nằm ngay trung tâm du lịch bãi biển mỹ khê , nơi tập trung nhiều toà căn hộ , khách sạn , resort cao cấp 3-5* , đầy đủ các tiện ích công cộng . dân cư văn minh hiện đại …- công năng : thiết kế 9 tầng với 27p căn hộ , có hồ bơi vô cực , hầm để xe ….vvgiá : 34,9 tỷ ( lvcc )- liên hệ mr.nhật để được tư vấn và xem thực tế toà căn hộ 📍36land nhận ký gửi bđs đà nẵng","bán toà căn hộ 9 tầng với 27 phòng doanh thu 200tr/tháng , ngay biển mỹ khê đà nẵng diện tích 180m2 ( ngang 10 ) hướng nam vị trí nằm ngay trung tâm du lịch bãi biển mỹ khê , nơi tập trung nhiều toà căn hộ , khách sạn , resort cao cấp 3 5 * , đầy đủ các tiện ích công cộng . dân cư văn minh hiện đại công năng thiết kế 9 tầng với 27p căn hộ , có hồ bơi vô cực , hầm để xe .vv giá 34,9 tỷ ( lvcc ) liên hệ mr.nhật để được tư vấn và xem thực tế toà căn hộ 36land nhận ký gửi bđs đà nẵng"
19,"nhà 4 tầng mặt tiền lý tự trọng. sát đường bạch đằng. nôi thất đẹp - sang xịn mịn. ngang 3.5 mt1 :khách bếpt2:ngủ +wct3:ngủ +wct4 :ngủ +giặtđầy đủ công năng.công năng gồm:3 điều hoà (loại xịn mới mua dien may xanh 2tháng)3 quạt trần ( mới mua 20t)1 bếp (moi mua 20t)tủ -giường-trang điểm...v...v... mới đóng toàn loại tốt-1 nc nóng1 máy giặt-1 máy sấy-1 tủ lạnh (tất cả đêu mới mua 2 tháng còn bảo hành)giá bán nhanhlhcc : tiếp khách thiện chítìm kiếm theo từ khóa: bán nhà mặt tiền hải châu, bán nhà mặt tiền gần sông hàn hải châu, bán nhà mặt tiền lý tự trọng hải châu","nhà 4 tầng mặt tiền lý tự trọng. sát đường bạch đằng. nôi thất đẹp sang xịn mịn. ngang 3.5 mt 1 khách bếp t2 ngủ wc t3 ngủ wc t4 ngủ giặt đầy đủ công năng. công năng gồm 3 điều hoà (loại xịn mới mua dien may xanh 2 tháng) 3 quạt trần ( mới mua 20t) 1 bếp (moi mua 20t) tủ giường trang điểm ...v...v... mới đóng toàn loại tốt 1 nc nóng 1 máy giặt 1 máy sấy 1 tủ lạnh (tất cả đêu mới mua 2 tháng còn bảo hành) giá bán nhanh hcc tiếp khách thiện chí tìm kiếm theo từ khóa bán nhà mặt tiền hải châu, bán nhà mặt tiền gần sông hàn hải châu, bán nhà mặt tiền lý tự trọng hải châu"
20,"khách sạn biển đẳng cấp – lô góc khu phố tây an thượng – 11 tầng có bể bơi – 23 phòng💎💥mô tả:trung tâm khu phố tây an thượng, lô góc 2 mặt tiền đường 7.5m và 5,5m, vỉa hè 4m, view biển, sân thượng có bar và bể bơi cực chill. diện tích 123m2; 50m2 bể bơi; 1177m2 sàn xây dựng; 23 phòng trong đó:💥 4 căn 2 phòng ngủ💥 8 căn studio💥 10 phòng khách sạn.💥 thang máy xịn, phòng kho rộng rãi.khách sạn nằm ở lô góc 2 mặt đường nên tất cả các phòng đều có ban công, cực kỳ sáng thoáng.chủ đang vận hành lợi nhuận cao. khách thuê tháng dài hạn ổn định, phòng khách sạn luôn kín.+ pháp lý rõ ràng, sổ đỏ cất tủ, sẵn công chứng trong ngày. + giá 4x tỷ.","khách sạn biển đẳng cấp lô góc khu phố tây an thượng 11 tầng có bể bơi 23 phòng mô tả trung tâm khu phố tây an thượng, lô góc 2 mặt tiền đường 7.5m và 5,5m, vỉa hè 4m, view biển, sân thượng có bar và bể bơi cực chill. diện tích 123m2 50m2 bể bơi 1177m2 sàn xây dựng 23 phòng trong đó 4 căn 2 phòng ngủ 8 căn studio 10 phòng khách sạn. thang máy xịn, phòng kho rộng rãi.khách sạn nằm ở lô góc 2 mặt đường nên tất cả các phòng đều có ban công, cực kỳ sáng thoáng. chủ đang vận hành lợi nhuận cao. khách thuê tháng dài hạn ổn định, phòng khách sạn luôn kín. pháp lý rõ ràng, sổ đỏ cất tủ, sẵn công chứng trong ngày. giá 4x tỷ."
21,"bán 2 nhà của 2 anh em để trả nợ và chuyển mua nhà mới. nhà sát biển mỹ khê diện tích rộng thực tế 155m2 nhà mình 2 mặt đườngđường trước nhà 5.5m lề 3m thảm nhựa năm sau sẽ lên tên đường mỹ khê 5, và đường sau nhà bê tông 4mđường thông các ngả, cách biển mỹ khê đẹp nhất hành tinh 100m, cách 200m ra mặt đường nguyễn văn thoại đoạn gần biểnnhà đẹp ở ngay hoặc phá đi xây căn hộ, hometay, khách sạn cao tầng thì quá ok, gần biển lên khách tây đuổi đi nó vẫn đếnlh soái  xem nhà làm việc chính chủ, sổ đỏ đang giữ","bán 2 nhà của 2 anh em để trả nợ và chuyển mua nhà mới. nhà sát biển mỹ khê diện tích rộng thực tế 155m2 nhà mình 2 mặt đường đường trước nhà 5.5m lề 3m thảm nhựa năm sau sẽ lên tên đường mỹ khê 5, và đường sau nhà bê tông 4m đường thông các ngả, cách biển mỹ khê đẹp nhất hành tinh 100m, cách 200m ra mặt đường nguyễn văn thoại đoạn gần biểnnhà đẹp ở ngay hoặc phá đi xây căn hộ, hometay, khách sạn cao tầng thì quá ok, gần biển lên khách tây đuổi đi nó vẫn đến lh soái xem nhà làm việc chính chủ, sổ đỏ đang giữ"
22,"bán mặt tiền 3 tầng 03 mê đường trương định - khu du lịch phố biển sơn trà - đường 10m5 thông thẳng ra biển ra biển mân thái, bãi biển phạm văn đồng, công viên biển đông - diện tích 95m2 ngang 7m15 - nhà còn mới đẹp kiên cố , hiện đang kinh doanh - chủ cần tiền mong muốn gặp khách thiện chí bán nhanh","bán mặt tiền 3 tầng 03 mê đường trương định khu du lịch phố biển sơn trà đường 10m5 thông thẳng ra biển ra biển mân thái, bãi biển phạm văn đồng, công viên biển đông diện tích 95m2 ngang 7m15 nhà còn mới đẹp kiên cố , hiện đang kinh doanh chủ cần tiền mong muốn gặp khách thiện chí bán nhanh"
23,"nhà đẹp ở ngay - lô góc 3 thoáng - view trường học - an sinh tốtchính chủ nhà giảm chào 450tr  chào mới 4.xx tỷ, nhà mặt tiền cạnh đường hồ nguyên trừng đất 72 m2.lh soái  xem nhà đẹp đất đẹp mô tả.+ vị trí đẹp, sổ phân lô.+ đối diện trường nguyễn khuyến, view thoáng vĩnh viễn, sử dụng 2 vỉa hè ô tô dừng đỗ ngày đêm.+ cách công viên thanh niên vài bước chân, an sinh cực tốt, tiện ích bạt ngàn, đi chợ đầu mối hòa cường cực gần.+ nhà 2 tầng mới đẹp khách mua về thêm nội thất ở ngay.+ thiết kế.- tầng 1. phòng khách, bếp, 1 phòng ngủ.- tầng 2. phòng ngủ, phòng thờ (có thể làm phòng ngủ nếu muốn) sân phơi, tiểu cảnh.","nhà đẹp ở ngay lô góc 3 thoáng view trường học an sinh tốt chính chủ nhà giảm chào 450tr chào mới 4. x x tỷ, nhà mặt tiền cạnh đường hồ nguyên trừng đất 72 m2. lh soái xem nhà đẹp đất đẹp mô tả. vị trí đẹp, sổ phân lô. đối diện trường nguyễn khuyến, view thoáng vĩnh viễn, sử dụng 2 vỉa hè ô tô dừng đỗ ngày đêm. cách công viên thanh niên vài bước chân, an sinh cực tốt, tiện ích bạt ngàn, đi chợ đầu mối hòa cường cực gần. nhà 2 tầng mới đẹp khách mua về thêm nội thất ở ngay. thiết kế. tầng 1. phòng khách, bếp, 1 phòng ngủ. tầng 2. phòng ngủ, phòng thờ (có thể làm phòng ngủ nếu muốn) sân phơi, tiểu cảnh."
24,"nhỉnh 9 tỷ, dòng tiền full 70 triệu - mặt tiền đường k20, ngũ hành sơn - 170m2, 5 tầng 21 phòng (móng 9 tầng) - xem nhà và làm việc trực tiếp chủ, không tiếp mg, tg.- tầng 1: 2 căn hộ 60m2 chủ đang ở, cho thuê tầm 10 triệu. khu để xe.- tầng 2-4: 19 phòng trọ gác lửng khép kín, cho thuê giá từ 2,5 triệu - 3,5 triệu/phòng.tầng 5: sân phơi, khu giặt.- đường 7,5 m, quy hoạch đường 10,5m lề 3m. - sổ cầm bank, hồ sơ kinh doanh, hoàn công đầy đủ.- hiện đang cho thuê full phòng, 2 căn hộ chủ đang ở.-  liên hệ soái  xem nhà và làm việc chính chủ","nhỉnh 9 tỷ, dòng tiền full 70 triệu mặt tiền đường k20, ngũ hành sơn 170m2, 5 tầng 21 phòng (móng 9 tầng) xem nhà và làm việc trực tiếp chủ, không tiếp mg, tg. tầng 1 2 căn hộ 60m2 chủ đang ở, cho thuê tầm 10 triệu. khu để xe. tầng 2 4 19 phòng trọ gác lửng khép kín, cho thuê giá từ 2,5 triệu 3,5 triệu/phòng. tầng 5 sân phơi, khu giặt. đường 7,5 m, quy hoạch đường 10,5m lề 3m. sổ cầm bank, hồ sơ kinh doanh, hoàn công đầy đủ. hiện đang cho thuê full phòng, 2 căn hộ chủ đang ở. liên hệ soái xem nhà và làm việc chính chủ"
25,"thông ra đường hùng vương và pasteur, thuộc phường hải châu 1.- vị trí rất đẹp ngay trung tâm thành phố.- hẻm rộng 2,5 m, nhà cách đường nguyễn thị minh khai chỉ 80 m, cách đường hùng vương 80 m, cách đường pasteur 60 m.- diện tích đất 40 m² nở hậu.- diện tích sử dụng 100 m², nhà ba tầng đúc.- nhà bao gồm 2 phòng ngủ, 3 toiet, đầy đủ nội thất.- nhà hướng chính nam rất mát mẻ.- để lại toàn bộ nội thất, trang thiết bị sử dụng trong nhà giá trị hơn 200 triệu.- hỗ trợ vay ngân hàng, ngân hàng định giá cho vay 2 tỷ.giá bán 3 tỷ 6, có thương lượng cho khách thiện chí.","thông ra đường hùng vương và pasteur, thuộc phường hải châu 1. vị trí rất đẹp ngay trung tâm thành phố. hẻm rộng 2,5 m, nhà cách đường nguyễn thị minh khai chỉ 80 m, cách đường hùng vương 80 m, cách đường pasteur 60 m. diện tích đất 40 m² nở hậu. diện tích sử dụng 100 m², nhà ba tầng đúc. nhà bao gồm 2 phòng ngủ, 3 toiet, đầy đủ nội thất. nhà hướng chính nam rất mát mẻ. để lại toàn bộ nội thất, trang thiết bị sử dụng trong nhà giá trị hơn 200 triệu. hỗ trợ vay ngân hàng, ngân hàng định giá cho vay 2 tỷ. giá bán 3 tỷ 6, có thương lượng cho khách thiện chí."
26,"❌❌siêu phẩm nhà đẹp giá rẻ  chào bán siêu phẩm nhà 3 tầng 3 mê đường lê duẩn full nội thất kiệt oto tải 3m vào tận nhà ☑️ dtđ : 85m2 ☑️ dtsd 210m2☑️ hướng : tây nam ☑️ công năng : phòng khách, phòng bếp, 3 phòng ngủ( có phòng ngủ dưới )  3 wc, phòng thờ, sân giặt phơi,sân chill, hồ cá ,  sân để xe rộng rãi, 2 giếng trời trước và sau☑️ nhà xây kiên cố móng băng được xây mới hoàn toàn 💯 thiết kế 3 tầng mê lệch giếng trời trước và sau quanh nhà.☑️ vị trí siêu đẹp kiệt chuẩn 3m  nằm trên đường lê duẩn ngay khu phố mua sắm của  trung tâm thành phố gần bệnh viện, trường học, chợ….☑️ nội thất xịn xò từ trên xuống dưới không thiếu thứ gì, toàn hàng cao cấp có bảo hành gồm  2 bộ salon, tủ bếp, bàn ghế ăn,máy hút mùi , bếp điện từ  ,tv, tủ lạnh, 2máy lạnh, 2 máy nóng lạnh ,giường ,tủ ,bàn trang điểm ….chăn ga gối đệm đầy đủ đã cất tủ gọn gàng, khách vào chỉ cần kéo theo vali vào ở ngay- hỗ trợ vay ngân hàng 70% ❤vui lòng gọi trước khi đến xem nhà giúp e nhé 💸 giá : 4 tỷ 050có thương lượng.-","siêu phẩm nhà đẹp giá rẻ chào bán siêu phẩm nhà 3 tầng 3 mê đường lê duẩn full nội thất kiệt oto tải 3m vào tận nhà dtđ 85m2 dtsd 210m2 hướng tây nam công năng phòng khách, phòng bếp, 3 phòng ngủ ( có phòng ngủ dưới ) 3 wc, phòng thờ, sân giặt phơi, sân chill, hồ cá , sân để xe rộng rãi, 2 giếng trời trước và sau nhà xây kiên cố móng băng được xây mới hoàn toàn thiết kế 3 tầng mê lệch giếng trời trước và sau quanh nhà. vị trí siêu đẹp kiệt chuẩn 3m nằm trên đường lê duẩn ngay khu phố mua sắm của trung tâm thành phố gần bệnh viện, trường học, chợ . nội thất xịn xò từ trên xuống dưới không thiếu thứ gì, toàn hàng cao cấp có bảo hành gồm 2 bộ salon, tủ bếp, bàn ghế ăn, máy hút mùi , bếp điện từ ,tv, tủ lạnh, 2 máy lạnh, 2 máy nóng lạnh , giường ,tủ , bàn trang điểm . chăn ga gối đệm đầy đủ đã cất tủ gọn gàng, khách vào chỉ cần kéo theo vali vào ở ngay hỗ trợ vay ngân hàng 70 vui lòng gọi trước khi đến xem nhà giúp e nhé giá 4 tỷ 050 có thương lượng."
