,Mô tả,text_cleaned
10,"chào bán nhà mặt tiền hồ tông thốc, phường hòa cường bắc, quận hải châu, đà nẵng+dt: 5x18.5m. kết cấu nhà cấp 4. đường 5m5+ hướng cửa chính: tây+ vị trí: nằm ở trung tâm thành phố, nằm gần nút giao với lê khôi. khu vực dân cư khá yên tĩnh. bán kính 1km nhiều tiện ích nổi bật là gần bệnh viện quốc tế vinmec, chợ nguyễn tri phương. vị trí thích hợp để cư trú.giá: 5,6 tỷ tlliên hệ mr. lam cty bđs vingrand center chi nhánh tp đà nẵngđịa chỉ: tt dvtm savico 66 võ văn tần, q.thanh khê, đn","chào bán nhà mặt tiền hồ tông thốc, phường hòa cường bắc, quận hải châu, đà nẵng dt 5 x 18.5m. kết cấu nhà cấp 4. đường 5m5 hướng cửa chính tây vị trí nằm ở trung tâm thành phố, nằm gần nút giao với lê khôi. khu vực dân cư khá yên tĩnh. bán kính 1km nhiều tiện ích nổi bật là gần bệnh viện quốc tế vinmec, chợ nguyễn tri phương. vị trí thích hợp để cư trú.giá 5,6 tỷ tlliên hệ mr. lam cty bđs vingrand center chi nhánh tp đà nẵngđịa chỉ tt dvtm savico 66 võ văn tần, q.thanh khê, đn"
11,"chào bán nhà mặt tiền đường nguyễn xuân nhĩ, phường hòa cường nam, quận hải châu, đà nẵng+dt: 4.05x15=56.3m2. kết cấu nhà cấp 4. đường rộng 7m5+ hướng cửa chính: đông+ vị trí: nằm ở khu vực dưới chân cầu tiên sơn. gần bờ sông cẩm lệ thoáng mát về hè. xung quanh cơ sở vật chất dịch vụ đầy đủ từ trường học, siêu thị và công viên. vị trí thích hợp để cư trú hoặc cho thuê văn phòng làm việc.giá: 3, tỷliên hệ mr. lam cty bđs vingrand center chi nhánh tp đà nẵngđịa chỉ: tt dvtm savico 66 võ văn tần, q.thanh khê, đn","chào bán nhà mặt tiền đường nguyễn xuân nhĩ, phường hòa cường nam, quận hải châu, đà nẵng dt 4.05 x 15 56.3m2. kết cấu nhà cấp 4. đường rộng 7m5 hướng cửa chính đông vị trí nằm ở khu vực dưới chân cầu tiên sơn. gần bờ sông cẩm lệ thoáng mát về hè. xung quanh cơ sở vật chất dịch vụ đầy đủ từ trường học, siêu thị và công viên. vị trí thích hợp để cư trú hoặc cho thuê văn phòng làm việc.giá 3, tỷliên hệ mr. lam cty bđs vingrand center chi nhánh tp đà nẵngđịa chỉ tt dvtm savico 66 võ văn tần, q.thanh khê, đn"
12,"chào bán nhà mặt tiền bùi vịnh, phường hòa thọ đông, quận cẩm lệ, đà nẵng+dt: 6.5x15.8=99m2. kết cấu nhà cấp 4 lửng, 3 phòng ngủ, 3 wc. đường 7m5, lề 3m +hướng: đông+ vị trí: nằm gần đầu đường bùi vịnh, gần đường lớn lê đại hành. nhiều tiện ích xung quanh. nhà mua đầu tư hay sử dụng nhằm mục đích kinh doanh đều hợp lý. giá: 3.6 tỷliên hệ mr. lam – 0901 178 83chíncty bđs vingrand center chi nhánh tp đà nẵngđịa chỉ: tt dvtm savico 66 võ văn tần, q.thanh khê, đn","chào bán nhà mặt tiền bùi vịnh, phường hòa thọ đông, quận cẩm lệ, đà nẵng dt 6.5 x 15.8 99m2. kết cấu nhà cấp 4 lửng, 3 phòng ngủ, 3 wc. đường 7m5, lề 3m hướng đông vị trí nằm gần đầu đường bùi vịnh, gần đường lớn lê đại hành. nhiều tiện ích xung quanh. nhà mua đầu tư hay sử dụng nhằm mục đích kinh doanh đều hợp lý. giá 3.6 tỷliên hệ mr. lam 0901 178 83chíncty bđs vingrand center chi nhánh tp đà nẵngđịa chỉ tt dvtm savico 66 võ văn tần, q.thanh khê, đn"
13,"chào bán nhà kiệt tiểu la, phường hòa cường bắc, quận hải châu, đà nẵng+dt: 5.14x12m=60.9m2, có tóp nhẹ. kiệt 5m, ô tô lui vào được. + hướng cửa chính: bắc+ vị trí: nằm trong khu dân cư đông đúc. khu vực đối diện sân bóng đá chuyên việt, cách đường chính chỉ 50m. giá: 3.4 tỷ liên hệ mr. lam – 0901 178 83chíncty bđs vingrand center chi nhánh tp đà nẵngđịa chỉ: tt dvtm savico 66 võ văn tần, q.thanh khê, đn","chào bán nhà kiệt tiểu la, phường hòa cường bắc, quận hải châu, đà nẵng dt 5.14 x 12m 60.9m2, có tóp nhẹ. kiệt 5m, ô tô lui vào được. hướng cửa chính bắc vị trí nằm trong khu dân cư đông đúc. khu vực đối diện sân bóng đá chuyên việt, cách đường chính chỉ 50m. giá 3.4 tỷ liên hệ mr. lam 0901 178 83chíncty bđs vingrand center chi nhánh tp đà nẵngđịa chỉ tt dvtm savico 66 võ văn tần, q.thanh khê, đn"
14,"chào bán nhà kiệt đường chế lan viên, phường mỹ an, quận ngũ hành sơn, đà nẵng+dt: 5.6x11.35=60m2. kết cấu nhà 2 tầng, 2pn, 3wc, 1pk, 1 bếp, 1p giặt phơi.dt tổng: 120m2 đầy đủ sân trước, sân sau, giếng trời rất thoáng mát.+ hướng cửa chính: tây nam+ vị trí: nằm ở kiệt 6 chế lan viên, ô tô vào tới đầu kiệt. cách đường chính chỉ vài chục mét. xung quanh nhiều tiện ích, bao gồm siêu thị winmart, trường mẫu giáo cách chỉ 50m. cách chợ bắc mỹ an khoảng 200m, khu vực gần biển về đêm thoáng mát. nhà full nội thất, chỉ cần dọn đồ vào ở ngay. giá:  4,050 tỷ liên hệ mr. lam cty bđs vingrand center chi nhánh tp đà nẵng","chào bán nhà kiệt đường chế lan viên, phường mỹ an, quận ngũ hành sơn, đà nẵng dt 5.6 x 11.35 60m2. kết cấu nhà 2 tầng, 2pn, 3wc, 1pk, 1 bếp, 1p giặt phơi.dt tổng 120m2 đầy đủ sân trước, sân sau, giếng trời rất thoáng mát. hướng cửa chính tây nam vị trí nằm ở kiệt 6 chế lan viên, ô tô vào tới đầu kiệt. cách đường chính chỉ vài chục mét. xung quanh nhiều tiện ích, bao gồm siêu thị winmart, trường mẫu giáo cách chỉ 50m. cách chợ bắc mỹ an khoảng 200m, khu vực gần biển về đêm thoáng mát. nhà full nội thất, chỉ cần dọn đồ vào ở ngay. giá 4,050 tỷ liên hệ mr. lam cty bđs vingrand center chi nhánh tp đà nẵng"
15,"chào bán nhà kiệt thi sách, phường hòa thuận tây, quận hải châu, đà nẵng+dt: 4.92x17.14=85.2m2. kết cấu nhà cấp 4, đang cho thuê 5 triệu/tháng. kiệt 5m+ hướng cửa chính: đông+ vị trí: nhà ở trung tâm thành phố, đi đâu cũng tiện, cách sân bay chỉ 200m. khu vực dân cư yên tĩnh, dân trí cao, nhiều sinh viên tìm ở. giá: 3.9 tỷ                                                            liên hệ mr. lam – 0901 178 83chíncty bđs vingrand center chi nhánh tp đà nẵngđịa chỉ: tt dvtm savico 66 võ văn tần, q.thanh khê, đn","chào bán nhà kiệt thi sách, phường hòa thuận tây, quận hải châu, đà nẵng dt 4.92 x 17.14 85.2m2. kết cấu nhà cấp 4, đang cho thuê 5 triệu/tháng. kiệt 5m hướng cửa chính đông vị trí nhà ở trung tâm thành phố, đi đâu cũng tiện, cách sân bay chỉ 200m. khu vực dân cư yên tĩnh, dân trí cao, nhiều sinh viên tìm ở. giá 3.9 tỷ liên hệ mr. lam 0901 178 83chíncty bđs vingrand center chi nhánh tp đà nẵngđịa chỉ tt dvtm savico 66 võ văn tần, q.thanh khê, đn"
16,"chào bán nhà mt bế văn đàn, phường chính gián, quận thanh khê, đà nẵng+dt: 5x15=75m2. kết cấu hà 3 tầng, 5 pn, 4wc. đường 5,5 lề 3m,+ hướng cửa chính: bắc+ vị trí: nằm gần trung tâm thành phố, gần lê duy đình, điện biên phủ, mặt tiền đường sang, nhiều doanh nghiệp công ty, thích hợp để ở và kinh doanh giá: 5.9 tỷ liên hệ mr. lam – 0901 178 83chíncty bđs vingrand center chi nhánh tp đà nẵngđịa chỉ: tt dvtm savico 66 võ văn tần, q.thanh khê, đn","chào bán nhà mt bế văn đàn, phường chính gián, quận thanh khê, đà nẵng dt 5 x 15 75m2. kết cấu hà 3 tầng, 5 pn, 4wc. đường 5,5 lề 3m, hướng cửa chính bắc vị trí nằm gần trung tâm thành phố, gần lê duy đình, điện biên phủ, mặt tiền đường sang, nhiều doanh nghiệp công ty, thích hợp để ở và kinh doanh giá 5.9 tỷ liên hệ mr. lam 0901 178 83chíncty bđs vingrand center chi nhánh tp đà nẵngđịa chỉ tt dvtm savico 66 võ văn tần, q.thanh khê, đn"
17,"chào bán nhà mặt tiền đường cù chính lan, phường hòa khê, quận thanh khê, đà nẵng. +dt: 5x15.2=76m2. kết cấu nhà 3 tầng, 4 phòng ngủ, 3 wc. đường 5m5+ hướng cửa chính: nam+ vị trí: nằm ngay chợ thanh khê, khu kinh doanh tấp nập người mua bán. phía sau nhà là đường lớn điện biên phủ, nhiều tiện ích. giá: 6.5 tỷ liên hệ mr. lam – 0901 178 83chíncty bđs vingrand center chi nhánh tp đà nẵngđịa chỉ: tt dvtm savico 66 võ văn tần, q.thanh khê, đn","chào bán nhà mặt tiền đường cù chính lan, phường hòa khê, quận thanh khê, đà nẵng. dt 5 x 15.2 76m2. kết cấu nhà 3 tầng, 4 phòng ngủ, 3 wc. đường 5m5 hướng cửa chính nam vị trí nằm ngay chợ thanh khê, khu kinh doanh tấp nập người mua bán. phía sau nhà là đường lớn điện biên phủ, nhiều tiện ích. giá 6.5 tỷ liên hệ mr. lam 0901 178 83chíncty bđs vingrand center chi nhánh tp đà nẵngđịa chỉ tt dvtm savico 66 võ văn tần, q.thanh khê, đn"
18,"chào bán nhà mặt tiền đường hà huy tập, phường hòa khê, quận thanh khê, đà nẵng. +dt: 5.1x16.8=80m2, tóp còn 4.6m. kết cấu nhà 3,5 tầng, 2 mt kẹp kiệt hông, 4pn, mặt bằng tầng 1 đang cho thuê. đường 10m5+ hướng cửa chính: tây bắc+ vị trí: nằm cách bờ hồ một đoạn ngắn, khu kinh doanh sung của đoạn đường, nhiều tiện ích xung quanhgiá: 9 tỷ liên hệ mr. lam – 0901 178 83chíncty bđs vingrand center chi nhánh tp đà nẵngđịa chỉ: tt dvtm savico 66 võ văn tần, q.thanh khê, đn","chào bán nhà mặt tiền đường hà huy tập, phường hòa khê, quận thanh khê, đà nẵng. dt 5.1 x 16.8 80m2, tóp còn 4.6m. kết cấu nhà 3,5 tầng, 2 mt kẹp kiệt hông, 4pn, mặt bằng tầng 1 đang cho thuê. đường 10m5 hướng cửa chính tây bắc vị trí nằm cách bờ hồ một đoạn ngắn, khu kinh doanh sung của đoạn đường, nhiều tiện ích xung quanhgiá 9 tỷ liên hệ mr. lam 0901 178 83chíncty bđs vingrand center chi nhánh tp đà nẵngđịa chỉ tt dvtm savico 66 võ văn tần, q.thanh khê, đn"
19,"chào bán nhà mặt tiền nguyễn văn thoại, phường phước mỹ, quận sơn trà, đà nẵng+dt: 4.8x17m=81.6m2. kết cấu nhà 1 trệt, 2 lầu 80m2, 01 pk, 03 pn, 04wc. kiệt rộng 2 ô tô qua được, cách đường chính nvt 150m. + hướng cửa chính: nam+ vị trí: nằm trên tuyến phố du lịch nhộn nhịp, nhà sát 1 trong những bãi biển đẹp nhất hành tinh, xung quanh nhiều tiện ích bao gồm 1 loạt cửa hàng tiện lợi, các trường học, chợ.giá:  6.8 tỷ tl liên hệ mr. lam – 0901 178 83chíncty bđs vingrand center chi nhánh tp đà nẵngđịa chỉ: tt dvtm savico 66 võ văn tần, q.thanh khê, đn","chào bán nhà mặt tiền nguyễn văn thoại, phường phước mỹ, quận sơn trà, đà nẵng dt 4.8 x 17m 81.6m2. kết cấu nhà 1 trệt, 2 lầu 80m2, 01 pk, 03 pn, 04wc. kiệt rộng 2 ô tô qua được, cách đường chính nvt 150m. hướng cửa chính nam vị trí nằm trên tuyến phố du lịch nhộn nhịp, nhà sát 1 trong những bãi biển đẹp nhất hành tinh, xung quanh nhiều tiện ích bao gồm 1 loạt cửa hàng tiện lợi, các trường học, chợ.giá 6.8 tỷ tl liên hệ mr. lam 0901 178 83chíncty bđs vingrand center chi nhánh tp đà nẵngđịa chỉ tt dvtm savico 66 võ văn tần, q.thanh khê, đn"
20,"chào bán nhà kiệt thái thị bôi, p chính gián, quận thanh khê, đà nẵng+dt: 4.4x16=70.4m2. kết cấu nhà 3 tầng, 4 phòng ngủ, 5wc. kiệt trước nhà 6m, lề 3m  + hướng cửa chính: tây+ vị trí: nằm sát chợ chính gián, khu vực kinh doanh sôi nổi, thuận lợi cho việc mua lương thực, thực phẩm. ngoài ra xung quanh còn có siêu thị mini vinmart, fumart. bên ngoài là khu dân cư khá đông đúc, gần các trường học. vị trí thuận lợi cho việc cư trú và kinh doanh nhỏ.giá: 4.9 tỷliên hệ mr. lam – 0901 178 83chíncty bđs vingrand center chi nhánh tp đà nẵngđịa chỉ: tt dvtm savico 66 võ văn tần, q.thanh khê, đn","chào bán nhà kiệt thái thị bôi, p chính gián, quận thanh khê, đà nẵng dt 4.4 x 16 70.4m2. kết cấu nhà 3 tầng, 4 phòng ngủ, 5wc. kiệt trước nhà 6m, lề 3m hướng cửa chính tây vị trí nằm sát chợ chính gián, khu vực kinh doanh sôi nổi, thuận lợi cho việc mua lương thực, thực phẩm. ngoài ra xung quanh còn có siêu thị mini vinmart, fumart. bên ngoài là khu dân cư khá đông đúc, gần các trường học. vị trí thuận lợi cho việc cư trú và kinh doanh nhỏ.giá 4.9 tỷliên hệ mr. lam 0901 178 83chíncty bđs vingrand center chi nhánh tp đà nẵngđịa chỉ tt dvtm savico 66 võ văn tần, q.thanh khê, đn"
21,"chào bán nhà mt thạch lam, phường phước mỹ, quận sơn trà, đà nẵng+dt: 4x12.79=51m2. kết cấu nhà 4 tầng, 5pn, (4 phòng đơn + 1 phòng đôi), 1 phòng giặt phơi lớn, phòng wc khép kín từng phòng. nhà mới hoàn thiện được 2 năm. đường 4m5 không lề+ hướng cửa chính: tây+ vị trí: nằm gần đường nguyễn văn thoại, một trong những tuyến đường tập trung khách du lịch bậc nhất đà nẵng, cách biển chỉ 2 phút đi xe máy, nhiều tiện ích như nhà hàng, cửa hàng tiện lợi, trường học xung quanh. vị trí thích hợp để cho thuê kiếm thu nhập đều đặn hàng tháng  giá: 6.7 tỷ liên hệ mr. lam – 0901 178 83chíncty bđs vingrand center chi nhánh tp đà nẵngđịa chỉ: tt dvtm savico 66 võ văn tần, q.thanh khê, đn","chào bán nhà mt thạch lam, phường phước mỹ, quận sơn trà, đà nẵng dt 4 x 12.79 51m2. kết cấu nhà 4 tầng, 5pn, (4 phòng đơn 1 phòng đôi), 1 phòng giặt phơi lớn, phòng wc khép kín từng phòng. nhà mới hoàn thiện được 2 năm. đường 4m5 không lề hướng cửa chính tây vị trí nằm gần đường nguyễn văn thoại, một trong những tuyến đường tập trung khách du lịch bậc nhất đà nẵng, cách biển chỉ 2 phút đi xe máy, nhiều tiện ích như nhà hàng, cửa hàng tiện lợi, trường học xung quanh. vị trí thích hợp để cho thuê kiếm thu nhập đều đặn hàng tháng giá 6.7 tỷ liên hệ mr. lam 0901 178 83chíncty bđs vingrand center chi nhánh tp đà nẵngđịa chỉ tt dvtm savico 66 võ văn tần, q.thanh khê, đn"
22,"chào bán nhà mặt tiền đường mai xuân thưởng, phường hòa khê, quận hải châu, đà nẵng. +dt: 4x14.5m=58.7m2. kết cấu nhà 3 tầng. đường 5m5 + hướng cửa chính: đông+ vị trí: nằm gần hà huy tập, điện biên phủ, cách các trường tiểu học, thcs chỉ vài chục met, chạy xe 5m là tới trung tâm thành phố, nhiều tiện ích xung quanhgiá: 4.9 tỷliên hệ mr. lam – 0901 178 83chíncty bđs vingrand center chi nhánh tp đà nẵngđịa chỉ: tt dvtm savico 66 võ văn tần, q.thanh khê, đn","chào bán nhà mặt tiền đường mai xuân thưởng, phường hòa khê, quận hải châu, đà nẵng. dt 4 x 14.5m 58.7m2. kết cấu nhà 3 tầng. đường 5m5 hướng cửa chính đông vị trí nằm gần hà huy tập, điện biên phủ, cách các trường tiểu học, thcs chỉ vài chục met, chạy xe 5m là tới trung tâm thành phố, nhiều tiện ích xung quanhgiá 4.9 tỷliên hệ mr. lam 0901 178 83chíncty bđs vingrand center chi nhánh tp đà nẵngđịa chỉ tt dvtm savico 66 võ văn tần, q.thanh khê, đn"
