,Mô tả,text_cleaned
10,"- diện tích: 5x11(55m2). đường 7m. hướng tây nam- kết cấu: 2 tầng, đầy đủ công năng.+ vị trí lô đất nằm khu trung tâm, gần sân bay quốc tế đn, bệnh viện, trường học các cấp, và đi đâu cũng gần. + vị trí lô đất gần ca quận thanh khê - tòa án quận thanh khê - an ninh rất tốt - dân trí cao - không khí trong lành - rất nhiều tiện ích + lợi thế kinh doanh và sinh lời rất tốt.—-----------------------------giá bán: 3.6 tỷ , thương lượng .liên hệ làm việc chính chủe hậu","diện tích 5 x 11 (55m2). đường 7m. hướng tây nam kết cấu 2 tầng, đầy đủ công năng. vị trí lô đất nằm khu trung tâm, gần sân bay quốc tế đn, bệnh viện, trường học các cấp, và đi đâu cũng gần. vị trí lô đất gần ca quận thanh khê tòa án quận thanh khê an ninh rất tốt dân trí cao không khí trong lành rất nhiều tiện ích lợi thế kinh doanh và sinh lời rất tốt. giá bán 3.6 tỷ , thương lượng .liên hệ làm việc chính chủe hậu"
11,"🏩 cần bán nhà 3 tầng mt đường nguyễn đức an, q sơn trà. vị trí gần biển cách 5p đi bộ, gần đường lớn vương thừa vũ, khu du lịch sầm uất, gần công viên cá voi, khách du lịch rất đông, 🏘 nhà 3 tầng 3 mê : gồm 3 phòng ngủ ,3wc,phòng thờ ,sân phơi…-  diện tích: 5x16m= 80m2🚂 đường 7.5m, lề 4m🌹 hướng đông bắc.thích hợp cho mở homestay, khách sạn, kinh doanh spa, hoặc cho thuê giá cao. nhà 3 tầng 3pn 3wc, bếp, khách đầy đủ, chỉ cần mua vào và ở ngay hoặc cho thuê được liền💰 giá bán 5tỷ9 tl ( bán đến công chứng )","cần bán nhà 3 tầng mt đường nguyễn đức an, q sơn trà. vị trí gần biển cách 5p đi bộ, gần đường lớn vương thừa vũ, khu du lịch sầm uất, gần công viên cá voi, khách du lịch rất đông, nhà 3 tầng 3 mê gồm 3 phòng ngủ , 3wc, phòng thờ , sân phơi... diện tích 5 x 16m 80m2 đường 7.5m, lề 4m hướng đông bắc. thích hợp cho mở homestay, khách sạn, kinh doanh spa, hoặc cho thuê giá cao. nhà 3 tầng 3pn 3wc, bếp, khách đầy đủ, chỉ cần mua vào và ở ngay hoặc cho thuê được liền giá bán 5tỷ9 tl ( bán đến công chứng )"
12,"-diện tích: 70m2 ( 5m x 14m). kết cấu nhà 2 tầng mới -vị trí: tọa lạc vị trí ngay khu vực đông dân cư, khu vực cực kỳ an ninh hàng xóm thân thiện. khu vực gần các trường đại học lớn như kiến trúc, đông á, đường song song với xô viết nghệ tĩnh.-giá bán: 5,1 tỷ tl.-lh em để xem nhà và làm việc chính chủ.-e hậugiá đã giảm 400tr","diện tích 70m2 ( 5m x 14m). kết cấu nhà 2 tầng mới vị trí tọa lạc vị trí ngay khu vực đông dân cư, khu vực cực kỳ an ninh hàng xóm thân thiện. khu vực gần các trường đại học lớn như kiến trúc, đông á, đường song song với xô viết nghệ tĩnh. giá bán 5,1 tỷ tl. lh em để xem nhà và làm việc chính chủ. e hậu giá đã giảm 400tr"
13,"bán đất biển mặt tiền phạm kiệt, đường 11m gần furama resort, khuê mỹ vị trí đẹp+ vị trí cách biển 150m ngay bãi tắm resort furama đà nẵng, khu vực kinh doanh khách sạn , căn hộ apartment tốt, gần các đường lớn như hồ xuân hương, võ nguyên giáp.... khu vực có nhieeufkhachs du lịch hàn quốc, trung quốc+ diện tích: 90m2 (5m x 18m) đường 11m vỉa hè 5m hướng tây nam. + giá: 8,5 tỷ (có thương lương)+ liên hệ : trung  hậu","bán đất biển mặt tiền phạm kiệt, đường 11m gần furama resort, khuê mỹ vị trí đẹp vị trí cách biển 150m ngay bãi tắm resort furama đà nẵng, khu vực kinh doanh khách sạn , căn hộ apartment tốt, gần các đường lớn như hồ xuân hương, võ nguyên giáp.... khu vực có nhieeuf khachs du lịch hàn quốc, trung quốc diện tích 90m2 (5m x 18m) đường 11m vỉa hè 5m hướng tây nam. giá 8,5 tỷ (có thương lương) liên hệ trung hậu"
14,"diện tích 55m² (ngang 5m, dài 11m), diện tích sử dụng 110m².- kết cấu:  nhà mới vào ở ngay, 2 tầng, 2wc, 2 phòng ngủ.+ đồ dùng kệ bếp mới, chỉ cần dọn vào là ở ngay.+ nhà thoáng mát, sạch sẽ, đầy đủ công năng.- vị trí: đường đi rộng thoải mái, gần bến xe trung tâm thành phố kinh doanh sầm uất. —-------------------------------vị trí đầu đường gần tôn đức thắnggiá bán:  3.7  tỷ . thương lượng","diện tích 55m2 (ngang 5m, dài 11m), diện tích sử dụng 110m2. kết cấu nhà mới vào ở ngay, 2 tầng, 2wc, 2 phòng ngủ. đồ dùng kệ bếp mới, chỉ cần dọn vào là ở ngay. nhà thoáng mát, sạch sẽ, đầy đủ công năng. vị trí đường đi rộng thoải mái, gần bến xe trung tâm thành phố kinh doanh sầm uất. vị trí đầu đường gần tôn đức thắnggiá bán 3.7 tỷ . thương lượng"
15,bán đất mặt tiền đồng kè  liên chiểu 60m2 (5 x 12)  giá 3 tỷ. +  bán lô đất  mặt tiền đường đồng kè  gần chợ hòa khánh .+  lô đất diện tích vuông  đét bề ngang 5m .+  khu vực dân cư đông đúc tiện ích đầy đủ kinh doanh đa ngành  nghềchủ cần bán nhanh giá 3 tỷliên hệ trung hậucông ty newlife miền trung 94 lê lợi hải châu đà nẵng.,bán đất mặt tiền đồng kè liên chiểu 60m2 (5 x 12) giá 3 tỷ. bán lô đất mặt tiền đường đồng kè gần chợ hòa khánh . lô đất diện tích vuông đét bề ngang 5m . khu vực dân cư đông đúc tiện ích đầy đủ kinh doanh đa ngành nghề chủ cần bán nhanh giá 3 tỷ liên hệ trung hậucông ty newlife miền trung 94 lê lợi hải châu đà nẵng.
16,"bán lô đất đẹp 253m2 - 2mt đường mỹ đa đông 12, cách biển mỹ khê 200m, mỹ an, ngũ hành sơn, đà nẵng- diện tích đất: 253m2 (8,6mx24), nở hậu) - hướng: đông bắc- vị trí đẹp 2 mặt tiền đường rộng 5m5 và đường betong 5m, thông đường võ nguyên giáp – phan tứ. gần biển mỹ khê, gần phố tây an thượng, tuyến đường đi lại nhộn nhịp, đoạn kinh doanh tốt, khu vực phù hợp mua xây dựng khách sạn, căn hộ, đầu tư lâu dài,…- giá bán 20 tỷ có thương lượng","bán lô đất đẹp 253m2 2mt đường mỹ đa đông 12, cách biển mỹ khê 200m, mỹ an, ngũ hành sơn, đà nẵng diện tích đất 253m2 (8,6m x 24), nở hậu) hướng đông bắc vị trí đẹp 2 mặt tiền đường rộng 5m5 và đường betong 5m, thông đường võ nguyên giáp phan tứ. gần biển mỹ khê, gần phố tây an thượng, tuyến đường đi lại nhộn nhịp, đoạn kinh doanh tốt, khu vực phù hợp mua xây dựng khách sạn, căn hộ, đầu tư lâu dài,... giá bán 20 tỷ có thương lượng"
17,"bán nhà đường thành thái, phường khuê trung, quận cẩm lệ, đà nẵng.+ dt đất: 152m2 (6m8 x 20m). + đường 10m5 + 5m5. hướng đông nam.+ nhà 3 tầng. có 1 phòng ngủ 30m2 ở tầng 1; có 3 phòng ngủ tầng 2, tất cả khép kín. 1 phòng ngủ master 70m2, 2 phòng ngủ còn lại rộng 30m2phòng khách đẹp có wc, không gian tiếp khách ngoài trời, phòng bếp đầy đủ tiện nghi cao cấp, gara để ô tô và 4 xe máy.tầng 3 là phòng thờ trang nghiêm, rộng, thoáng. phía sau tầng 3 là sân tập thể dục, sân phơi. phòng xông hơi ở tầng 3.giá bán: 13.9 tỷlh em để đi xem thực tế và làm việc chính chủ: 0972.884.10năm (ngọc linh)","bán nhà đường thành thái, phường khuê trung, quận cẩm lệ, đà nẵng. dt đất 152m2 (6m8 x 20m). đường 10m5 5m5. hướng đông nam. nhà 3 tầng. có 1 phòng ngủ 30m2 ở tầng 1 có 3 phòng ngủ tầng 2, tất cả khép kín. 1 phòng ngủ master 70m2, 2 phòng ngủ còn lại rộng 30m2 phòng khách đẹp có wc, không gian tiếp khách ngoài trời, phòng bếp đầy đủ tiện nghi cao cấp, gara để ô tô và 4 xe máy. tầng 3 là phòng thờ trang nghiêm, rộng, thoáng. phía sau tầng 3 là sân tập thể dục, sân phơi. phòng xông hơi ở tầng 3. giá bán 13.9 tỷ lh em để đi xem thực tế và làm việc chính chủ 0972.884.10năm (ngọc linh)"
18,"bán đất đường nguyễn sơn, phường hòa cường nam, quận hải châu, đà nẵng.+ dt đất: 150m2 (8x19). hướng nam + tây.+ đường 7m5, thông 2 đầu.+ cách sông 500m. vị trí rất đẹp, trong khu vực dân trí cao, xung quanh bán kính 1km có trường quốc tế skyline, cao đẳng đại việt, đại học nội vụ, shophouse regal pavillon, siêu thị lotte, công viên châu á, … rất thích hợp mua ở, đầu tư,…giá bán: 11 tỷlh em để đi xem thực tế và làm việc chính chủ: 0972.884.10năm (ngọc linh)","bán đất đường nguyễn sơn, phường hòa cường nam, quận hải châu, đà nẵng. dt đất 150m2 (8 x 19). hướng nam tây. đường 7m5, thông 2 đầu. cách sông 500m. vị trí rất đẹp, trong khu vực dân trí cao, xung quanh bán kính 1km có trường quốc tế skyline, cao đẳng đại việt, đại học nội vụ, shophouse regal pavillon, siêu thị lotte, công viên châu á, ... rất thích hợp mua ở, đầu tư,...giá bán 11 tỷ lh em để đi xem thực tế và làm việc chính chủ 0972.884.10năm (ngọc linh)"
19,"+ diện tích đất: 90m2 ngang 13m + đường 2 làn xe rộng 21m, vỉa hè mỗi bên 5m+ hướng tây+ kết cấu: nhà 3 tầng 3 mê kiên cố mới đầy đủ công năng, mặt tiền ngang 13m rộng rãi thuận tiện kinh doanh đa ngành nghề+ chủ nhà cần tiền bán gấp, giá chỉ 7,6 tỷ trong tháng này + lh e: hoàng tuấn (thương lượng & làm việc chính chủ)công ty bđs newlife miền trung - 94 lê lợi, hải châu, đà nẵng","diện tích đất 90m2 ngang 13m đường 2 làn xe rộng 21m, vỉa hè mỗi bên 5m hướng tây kết cấu nhà 3 tầng 3 mê kiên cố mới đầy đủ công năng, mặt tiền ngang 13m rộng rãi thuận tiện kinh doanh đa ngành nghề chủ nhà cần tiền bán gấp, giá chỉ 7,6 tỷ trong tháng này lh e hoàng tuấn (thương lượng làm việc chính chủ)công ty bđs newlife miền trung 94 lê lợi, hải châu, đà nẵng"
20,"bán dãy trọ 9 phòng và mb kinh doanh thu nhập 25tr/tháng đường châu thị vĩnh tế, phường mỹ an, ngũ hành sơn, đà nẵng+ diện tích: 114,5m2 (5x22.9m). hướng: tây lệch nam. đường 7,5m, lề 4m+ nhà gồm 9 phòng trọ và 1 mặt bằng đang cho thuê, thu nhập 30 triệu/tháng (trước dịch 35 triệu/tháng).+ khu vực đông sinh viên và khách du lịch, hàng quán đông đúc, sầm uất, tiện kinh doanh tất cả các loại mặt hàng.+ thích hợp mua đầu tư, mua khai thác dòng tiền hoặc mua kinh doanh.giá bán: 11 tỷlh em để xem thực tế và làm việc chính chủ: 0972.884.10năm (ngọc linh)","bán dãy trọ 9 phòng và mb kinh doanh thu nhập 25tr/tháng đường châu thị vĩnh tế, phường mỹ an, ngũ hành sơn, đà nẵng diện tích 114,5m2 (5 x 22.9m). hướng tây lệch nam. đường 7,5m, lề 4m nhà gồm 9 phòng trọ và 1 mặt bằng đang cho thuê, thu nhập 30 triệu/tháng (trước dịch 35 triệu/tháng). khu vực đông sinh viên và khách du lịch, hàng quán đông đúc, sầm uất, tiện kinh doanh tất cả các loại mặt hàng. thích hợp mua đầu tư, mua khai thác dòng tiền hoặc mua kinh doanh. giá bán 11 tỷ lh em để xem thực tế và làm việc chính chủ 0972.884.10năm (ngọc linh)"
21,"chủ cần tiền nên bán gấp 2 lô fpt đối lưng với đường nam kỳ khởi nghĩavị trí sát sông cổ cò chỉ cách biển 500mở hay nghỉ dưỡng kinh doanh xây căn hộ rất thoáng mátdiện tích 204m2 ngang 12m dài 17mđường 7m5 lề 4mgiá chỉ 6,4 tỷđã có sổ đỏ có bán một lôkhu đô thị fpt city sở hữu vị trí có 1 không 2-view kênh-gần sông cách biển 500m.là khu đô thị có mật độ dân trí cao nhất đà nẵng.tiện ích liền kề đầy đủ theo tiêu chuẩn cao cấp : trường học từ mầm non đến đại học,bệnh viện quốc tế ,trung tâm thương mại ,khách sạn resort 5*,khu vui chơi giải trí cocobay…..là nơi đáng để sống,đáng để đầu tư đặc biệt là khu đô thị thể hiện được đẳng cấp của bạnphú mẫn 0917 521-544 zalo","chủ cần tiền nên bán gấp 2 lô fpt đối lưng với đường nam kỳ khởi nghĩa vị trí sát sông cổ cò chỉ cách biển 500m ở hay nghỉ dưỡng kinh doanh xây căn hộ rất thoáng mát diện tích 204m2 ngang 12m dài 17m đường 7m5 lề 4m giá chỉ 6,4 tỷ đã có sổ đỏ có bán một lô khu đô thị fpt city sở hữu vị trí có 1 không 2 view kênh gần sông cách biển 500m. là khu đô thị có mật độ dân trí cao nhất đà nẵng. tiện ích liền kề đầy đủ theo tiêu chuẩn cao cấp trường học từ mầm non đến đại học, bệnh viện quốc tế , trung tâm thương mại , khách sạn resort 5 * ,khu vui chơi giải trí cocobay..... là nơi đáng để sống, đáng để đầu tư đặc biệt là khu đô thị thể hiện được đẳng cấp của bạn phú mẫn 0917 521 544 zalo"
22,"sụp hầm_bán nhà 2 tầng đường tuy lý vương nam việt á, khuê mỹ, ngũ hành sơn, đà nẵng.- diện tích đất: 95m². ngang 5m 19m, x 2 tầng- đường trước nhà: đường 7m5 lề 4m.- hướng: tây nam.- nhà 2 tầng, đầy đủ công năng sử dụng.- kẹt tiền ,giá bán gấp chỉ 4,2 tỷ ( chỉ bằng giá đất ) -gọi ngay : nguyễn tấn luân-nhận kí gởi bất động sản đà nẵng- 24/7.","sụp hầm bán nhà 2 tầng đường tuy lý vương nam việt á, khuê mỹ, ngũ hành sơn, đà nẵng. diện tích đất 95m2. ngang 5m 19m, x 2 tầng đường trước nhà đường 7m5 lề 4m. hướng tây nam. nhà 2 tầng, đầy đủ công năng sử dụng. kẹt tiền , giá bán gấp chỉ 4,2 tỷ ( chỉ bằng giá đất ) gọi ngay nguyễn tấn luân nhận kí gởi bất động sản đà nẵng 24/7."
23,"bán nhà kiệt tô hiệu, hòa minh, liên chiểu.+diện tích 132m2, nhà 3 tầng, sau 1 căn mặt tiền là ra đường lớn.+nhà xây 3 tầng chắc chắn, được thiết kế:+tầng trệt:sân vườn, phòng khách, bếp,wc.+tầng 2: 2 phòng ngủ, wc.+tầng 3:sân thượng, 1 phòng ngủ...+sổ đỏ chính chủ, sẵn sàng giao dịch.+giá 3,1 tỷ có thương lượng.+liên hệ anh tùng, xem nhà miễn phí, nguồn nhà phong phú.","bán nhà kiệt tô hiệu, hòa minh, liên chiểu. diện tích 132m2, nhà 3 tầng, sau 1 căn mặt tiền là ra đường lớn. nhà xây 3 tầng chắc chắn, được thiết kế tầng trệt sân vườn, phòng khách, bếp, wc. tầng 2 2 phòng ngủ, wc. tầng 3 sân thượng, 1 phòng ngủ... sổ đỏ chính chủ, sẵn sàng giao dịch. giá 3,1 tỷ có thương lượng. liên hệ anh tùng, xem nhà miễn phí, nguồn nhà phong phú."
24,"- chỉ cần 1 tỷ 2 có nhà đẹp vào ở liền - nhà 2 tầng đẹp kiệt 322 hải phòng thông ra 45 lê độ kiệt 3m “ tặng fuul nội thất “-diện tích lớn : 74m sử dụng 130m ( ngang 7m chia được 2 căn ) - tiện ích : gần chợ , gần bệnh viện , gần trường học - công năng : 3 p ngủ , có p ngủ dưới rộng rãi ,2 wc , sân phơi , sân xe , p thờ rộng - bếp đôi rộng rãi tha hồ nấu ăn - giá : 2 tỷ 990 triệu ( thấy tiền là chốt ) hỗ trợ vay 70% - liên hệ :","chỉ cần 1 tỷ 2 có nhà đẹp vào ở liền nhà 2 tầng đẹp kiệt 322 hải phòng thông ra 45 lê độ kiệt 3m tặng fuul nội thất diện tích lớn 74m sử dụng 130m ( ngang 7m chia được 2 căn ) tiện ích gần chợ , gần bệnh viện , gần trường học công năng 3 p ngủ , có p ngủ dưới rộng rãi , 2 wc , sân phơi , sân xe , p thờ rộng bếp đôi rộng rãi tha hồ nấu ăn giá 2 tỷ 990 triệu ( thấy tiền là chốt ) hỗ trợ vay 70 liên hệ"
