,Mô tả,text_cleaned
10,"bán nhà 3 tầng , 2 mặt kiệt k17 đường nguyễn văn linh, nam dương, hải châu ⁃ vị trí sau lưng mặt tiền nguyễn văn linh, tuyến đường trung tâm, đắc địa nhất đà nẵng ⁃ dt 31 m2 x 3 tầng ( ngang 4m nở hậu đẹp ) ⁃ hướng bắc ⁃ 2 mặt kiệt rộng 2m5 cách đường chính chỉ vài bước chân... gần cầu rồng và đường bạch đằng ⁃ nhà xây kiêng cố gồm: pk, bếp, 2pn, 3wc, phòng thờ, sân phơi …full nội thất, đầy đủ công năng sử dụng , chỉ cần xách vali vào là ở ngay ⁃ giá bán: 1,97 tỷ ( thương lượng chính chủ )liên hệ 0896-4321-66","bán nhà 3 tầng , 2 mặt kiệt k17 đường nguyễn văn linh, nam dương, hải châu vị trí sau lưng mặt tiền nguyễn văn linh, tuyến đường trung tâm, đắc địa nhất đà nẵng dt 31 m2 x 3 tầng ( ngang 4m nở hậu đẹp ) hướng bắc 2 mặt kiệt rộng 2m5 cách đường chính chỉ vài bước chân... gần cầu rồng và đường bạch đằng nhà xây kiêng cố gồm pk, bếp, 2pn, 3wc, phòng thờ, sân phơi ...full nội thất, đầy đủ công năng sử dụng , chỉ cần xách vali vào là ở ngay giá bán 1,97 tỷ ( thương lượng chính chủ )liên hệ 0896 4321 66"
11,"cần bán nhà gác lửng 73m2 kiệt oto 6m_đường k20,khuê mỹ, ngũ hành sơn,đà nẵng-dt : 73 m2 ( 4,6m x 16m ) , hướng tây nam , kiệt rộng 6m 2 oto tránh nhau , đậu đỗ thoải mái-nhà gác lửng : sân để xe, phòng khách, phòng ngủ, bếp , wc  + 1 gác lửng cho con nhỏ-vị trí đẹp, gần bv 600 giường, ủy ban , công an quận ngũ hành sơn..gần ngay khu đô thị nam việt á, cách biển mỹ khê 4km…cách cầu trần thị lý 6km, đi minh mạng qua hòa xuân chỉ 2km là đến -thuận tiện cho việc đi lại, kinh doanh, buôn bán. an cư lạc nghiệp…- giá bán  2,6 tỷliên hệ 0896-4321-66","cần bán nhà gác lửng 73m2 kiệt oto 6m đường k20,khuê mỹ, ngũ hành sơn,đà nẵng dt 73 m2 ( 4,6m x 16m ) , hướng tây nam , kiệt rộng 6m 2 oto tránh nhau , đậu đỗ thoải mái nhà gác lửng sân để xe, phòng khách, phòng ngủ, bếp , wc 1 gác lửng cho con nhỏ vị trí đẹp, gần bv 600 giường, ủy ban , công an quận ngũ hành sơn..gần ngay khu đô thị nam việt á, cách biển mỹ khê 4km...cách cầu trần thị lý 6km, đi minh mạng qua hòa xuân chỉ 2km là đến thuận tiện cho việc đi lại, kinh doanh, buôn bán. an cư lạc nghiệp... giá bán 2,6 tỷliên hệ 0896 4321 66"
12,"bán gấp nhà 4 tầng kiệt ô tô 5m nguyễn chí thanh, phường hải châu 1, quận hải châu.- diện tích đất: 71m² (5.1x14m). vuông vắn, có lối thoát hiểm sau nhà- dt sàn: 260m2- hướng đông mát mẻkết cấu: 4 tầng gồm garage ô tô, 4 pn, 5 wc, phòng khách, phòng thờ, bếp, nội thất cao cấp. chỉ cần xách vali vào ở ngay.- vị trí: nhà nằm ngay kiệt 2 ô tô tránh nhau rộng 5m, kiệt thông ra đường lê duẩn, cách mặt tiền chỉ 30m. - khu vực an ninh, sạch sẽ, dân trí cao. nhà nằm cách cầu sông hàn chỉ 50m, cách trung tâm hành chính chưa tới 400m. đầy đủ tiện ích trong bán kính 500m. gia đình chuyển hướng đầu tư cần bán gấp.- giá bán: 6,6 tỷ ( thương lượng  )liên hệ","bán gấp nhà 4 tầng kiệt ô tô 5m nguyễn chí thanh, phường hải châu 1, quận hải châu. diện tích đất 71m2 (5.1 x 14m). vuông vắn, có lối thoát hiểm sau nhà dt sàn 260m2 hướng đông mát mẻkết cấu 4 tầng gồm garage ô tô, 4 pn, 5 wc, phòng khách, phòng thờ, bếp, nội thất cao cấp. chỉ cần xách vali vào ở ngay. vị trí nhà nằm ngay kiệt 2 ô tô tránh nhau rộng 5m, kiệt thông ra đường lê duẩn, cách mặt tiền chỉ 30m. khu vực an ninh, sạch sẽ, dân trí cao. nhà nằm cách cầu sông hàn chỉ 50m, cách trung tâm hành chính chưa tới 400m. đầy đủ tiện ích trong bán kính 500m. gia đình chuyển hướng đầu tư cần bán gấp. giá bán 6,6 tỷ ( thương lượng )liên hệ"
13,"cần bán lô đất 65m2 kiệt oto 5m5 k43 lê hữu trác - p. an hải đông - q. sơn trà- khu dân cư đông đúc,  gần các trường cấp 1, 2, 3,  gần chợ an hải đông, gần bệnh viện sơn trà, biển mỹ khê....- dt đất: ~65m2 ( 3m6 x 18m )- hướng tây- đường trước nhà 5m5, ô tô đậu trước nhà... thông thoáng- giá chỉ: 2,9 tỷ ( bán đến công chứng )liên hệ tân","cần bán lô đất 65m2 kiệt oto 5m5 k43 lê hữu trác p. an hải đông q. sơn trà khu dân cư đông đúc, gần các trường cấp 1, 2, 3, gần chợ an hải đông, gần bệnh viện sơn trà, biển mỹ khê.... dt đất 65m2 ( 3m6 x 18m ) hướng tây đường trước nhà 5m5, ô tô đậu trước nhà... thông thoáng giá chỉ 2,9 tỷ ( bán đến công chứng )liên hệ tân"
14,"bán nhà đẹp 3 tầng kiệt 3m5 đường phan thanh, giá tốt gần siêu thị big c, thanh khê+ vị trí đẹp trung tâm tp đà nẵng, gần siêu thị bigc, chợ cồn, công viên, gần trường đh duy tân. cách sân bay đà nẵng 5p xe máy+ diện tích đất:  50m2 (5.4m x 9m) nở hậu nhẹ, kiệt 3.5m+ nhà có 3 p.ngủ, 2 wc, p.thờ, p.khách... để lại một số nội thất cơ bản (giường, tủ, máy lạnh, máy nóng lạnh…) + thuận tiện an cư, mở spa, mở phòng khám hoặc cho thuê… + giá: 3.2 tỷ ( thương lượng )lh","bán nhà đẹp 3 tầng kiệt 3m5 đường phan thanh, giá tốt gần siêu thị big c, thanh khê vị trí đẹp trung tâm tp đà nẵng, gần siêu thị bigc, chợ cồn, công viên, gần trường đh duy tân. cách sân bay đà nẵng 5p xe máy diện tích đất 50m2 (5.4m x 9m) nở hậu nhẹ, kiệt 3.5m nhà có 3 p.ngủ, 2 wc, p.thờ, p.khách... để lại một số nội thất cơ bản (giường, tủ, máy lạnh, máy nóng lạnh...) thuận tiện an cư, mở spa, mở phòng khám hoặc cho thuê... giá 3.2 tỷ ( thương lượng )lh"
15,"🔴🔴bán nhanh lô đất mặt tiền cao bá quát, (5m5) ngay cầu rồng, an hải tây, sơn trà- diện tích: 64m2 ( 4m4 x 14m5 ) mặt tiền cao bá quát đường 5m5 lề 2m5 ( bán đất tặng nhà c4 )- vị trí đẹp song song đường lớn trần hưng đạo, gần cầu rồng sông hàn, cầu tình yêu bến du thuyền và chợ đêm sơn trà... tuyến phố du lịch trung tâm quận sơn trà tp đà nẵng- thuận tiện an cư, kinh doanh buôn bán, spa, công ty.....- giá chỉ: 5,1 tỷ ( giá cũ 5.4 tỷ, có thương lượng )","bán nhanh lô đất mặt tiền cao bá quát, (5m5) ngay cầu rồng, an hải tây, sơn trà diện tích 64m2 ( 4m4 x 14m5 ) mặt tiền cao bá quát đường 5m5 lề 2m5 ( bán đất tặng nhà c4 ) vị trí đẹp song song đường lớn trần hưng đạo, gần cầu rồng sông hàn, cầu tình yêu bến du thuyền và chợ đêm sơn trà... tuyến phố du lịch trung tâm quận sơn trà tp đà nẵng thuận tiện an cư, kinh doanh buôn bán, spa, công ty..... giá chỉ 5,1 tỷ ( giá cũ 5.4 tỷ, có thương lượng )"
16,"bán khách sạn đường hồ tùng mậu, phường hòa minh, quận liên chiểu, đà nẵng.dt:  126m2 (6x21). dtsd: 1000m2. góc 2 mặt tiền. hướng tây bắc. đường 10m5, vỉa hè 4m.công năng: 20pn + 22wc để lại toàn bộ nội thất mua vào khai thác ngaycách biển nguyễn tất thành chỉ 50m, cực đẹp.giá bán : 12,99 tỷ tl.liện hệ em dẫn đi xem nhà và gặp chủ thương lượng: ngọc linh","bán khách sạn đường hồ tùng mậu, phường hòa minh, quận liên chiểu, đà nẵng.dt 126m2 (6 x 21). dtsd 1000m2. góc 2 mặt tiền. hướng tây bắc. đường 10m5, vỉa hè 4m.công năng 20pn 22wc để lại toàn bộ nội thất mua vào khai thác ngaycách biển nguyễn tất thành chỉ 50m, cực đẹp.giá bán 12,99 tỷ tl.liện hệ em dẫn đi xem nhà và gặp chủ thương lượng ngọc linh"
17,"- nhà mặt tiền cần bán đường rộng 34m, kinh doanh sầm uất hoàng văn thái, liên chiểu, đà nẵng- khu dân cư đông đúc, tuyến đường đi bà nà, kinh doanh tốt.- diện tích : 60m2 - nhà 3 tầng 3pn, đầy đủ công năng- giá chỉ : 3 tỷ 990 - có thương lượng- hỗ trợ xem nhà 24/7","nhà mặt tiền cần bán đường rộng 34m, kinh doanh sầm uất hoàng văn thái, liên chiểu, đà nẵng khu dân cư đông đúc, tuyến đường đi bà nà, kinh doanh tốt. diện tích 60m2 nhà 3 tầng 3pn, đầy đủ công năng giá chỉ 3 tỷ 990 có thương lượng hỗ trợ xem nhà 24/7"
18,"- bán nhà 2 tầng hoàng hoa thám, trung tâm thanh khê, chủ xây tâm huyết- diện tích gần 70m2, 2 mặt kiệt trước và sau nên ngôi nhà rất thoáng.- ngang rộng hơn 6m- công năng 3pn, 2wc- khu vực trung tâm thanh khê, gần hải châu, tiện ích không thiếu gì…- giá 3 tỷ 250 (có tl)- hỗ trợ xem nhà 24/7","bán nhà 2 tầng hoàng hoa thám, trung tâm thanh khê, chủ xây tâm huyết diện tích gần 70m2, 2 mặt kiệt trước và sau nên ngôi nhà rất thoáng. ngang rộng hơn 6m công năng 3pn, 2wc khu vực trung tâm thanh khê, gần hải châu, tiện ích không thiếu gì... giá 3 tỷ 250 (có tl) hỗ trợ xem nhà 24/7"
19,"nhà ngay trung tâm quận thanh khê, gần hải châu. kiệt hải phòng đà nẵng. khu vực tiện nghi gì cũng có, gần chợ, trường học, 1 phút ra sân ga, 2 phút ra công viên, 3 phút ra sân bay quốc tế....40m2, 2pn, đủ công nănggiá 1 tỷ 550 còn thương lượng - hỗ trợ xem nhà 24/7.","nhà ngay trung tâm quận thanh khê, gần hải châu. kiệt hải phòng đà nẵng. khu vực tiện nghi gì cũng có, gần chợ, trường học, 1 phút ra sân ga, 2 phút ra công viên, 3 phút ra sân bay quốc tế....40m2, 2pn, đủ công nănggiá 1 tỷ 550 còn thương lượng hỗ trợ xem nhà 24/7."
20,"- bán lô đất mặt tiền đường vũ miên, song song đường phạm hùng, thuộc khu dân cư nam cầu cẩm lệ. dân cư đông đúc, tiện buôn bán, kinh doanh;- đường 5,5m. lề 3m ;- diện tích 118m2, vị trí đẹp ;- hướng đông mát mẽ ;- hỗ trợ xem nhà 24/7.","bán lô đất mặt tiền đường vũ miên, song song đường phạm hùng, thuộc khu dân cư nam cầu cẩm lệ. dân cư đông đúc, tiện buôn bán, kinh doanh đường 5,5m. lề 3m diện tích 118m2, vị trí đẹp hướng đông mát mẽ hỗ trợ xem nhà 24/7."
21,"bán nhà kiệt ô tô trần cao vân, thanh khê, đà nẵng, 2 phút ra đến biển nguyễn tất thành,2 phút ra đến chợ kỳ đồng.diện tích 82m2, 3 pn, rộng rãi, có sân giặt phơi, phòng thợ rộng thoánggiá 3 tỷ 390 có thương lượng - hỗ trợ xem nhà 24/7","bán nhà kiệt ô tô trần cao vân, thanh khê, đà nẵng, 2 phút ra đến biển nguyễn tất thành,2 phút ra đến chợ kỳ đồng.diện tích 82m2, 3 pn, rộng rãi, có sân giặt phơi, phòng thợ rộng thoánggiá 3 tỷ 390 có thương lượng hỗ trợ xem nhà 24/7"
22,"- bán nhà 3 tầng, chủ xây rất chắc chắn kiệt ô tô ông ích khiêm.- vị trí đẹp, vài phút ra đến biển nguyễn tất thành, tiện nghi xung quanh không thiếu gì.- kiệt ô tô, thuận tiện di chuyển, đi lại.- diện tích : 45m2, 3pn, pt,pk, 3wc- giá chỉ : 3 tỷ x (x nhỏ, có tl)- hỗ trợ xem nhà 24/7","bán nhà 3 tầng, chủ xây rất chắc chắn kiệt ô tô ông ích khiêm. vị trí đẹp, vài phút ra đến biển nguyễn tất thành, tiện nghi xung quanh không thiếu gì. kiệt ô tô, thuận tiện di chuyển, đi lại. diện tích 45m2, 3pn, pt,pk, 3wc giá chỉ 3 tỷ x (x nhỏ, có tl) hỗ trợ xem nhà 24/7"
23,"- bán biệt thự sân vườn tuyệt đẹp, gần cầu trung lương, ven sông rất thoáng mát, không khí trong lành- diện tích : 267m2 (ngang 10m) - diện tích sàn 280m2- đường 7.5m, lề 4m, - nhà nhiều cây xanh, nội thất cao cấp, 3pn, 4wc, khu vực giải trí, sân thượng ngắm sông…- giá chỉ : 12 tỷ 5 (có thương lượng)- hỗ trợ xem nhà 24/7","bán biệt thự sân vườn tuyệt đẹp, gần cầu trung lương, ven sông rất thoáng mát, không khí trong lành diện tích 267m2 (ngang 10m) diện tích sàn 280m2 đường 7.5m, lề 4m, nhà nhiều cây xanh, nội thất cao cấp, 3pn, 4wc, khu vực giải trí, sân thượng ngắm sông... giá chỉ 12 tỷ 5 (có thương lượng) hỗ trợ xem nhà 24/7"
24,"bán nhà 2 tầng mặt tiền đường nhất chi mai, gần đường vip thăng long, gần sông cẩm lệ, rất thoáng mát. khu vực kinh doanh.đường 7.5m, lề 4m. diện tích 100m2, 3pn đủ công nănggiá 3 tỷ 290 có thương lượng - hỗ trợ xem nhà 24/7","bán nhà 2 tầng mặt tiền đường nhất chi mai, gần đường vip thăng long, gần sông cẩm lệ, rất thoáng mát. khu vực kinh doanh.đường 7.5m, lề 4m. diện tích 100m2, 3pn đủ công nănggiá 3 tỷ 290 có thương lượng hỗ trợ xem nhà 24/7"
25,"nhà 2 tầng, 48 m2, 3pn cách đường chính đống đa vài căn.gần trường đại học kỹ thuật, gần chợ đống đa, gần bệnh viện hải châu. tiện ích xung quanh không thiếu gì.giá chỉ 2 tỉ 4 có thương lượnghỗ trợ xem nhà 24/7","nhà 2 tầng, 48 m2, 3pn cách đường chính đống đa vài căn.gần trường đại học kỹ thuật, gần chợ đống đa, gần bệnh viện hải châu. tiện ích xung quanh không thiếu gì.giá chỉ 2 tỉ 4 có thương lượnghỗ trợ xem nhà 24/7"
26,"- bán nhà 2 tầng kiệt ô tô nguyễn tri phương, quận hải châu, đà nẵng.- sát đường chính, khu vực sầm uất, tiện ích xung quanh không thiếu gì.- diện tích 60m2, 3pn, công năng đầy đủ.- giá chỉ : 3 tỷ 450 (có tl)- hỗ trợ xem nhà 24/7","bán nhà 2 tầng kiệt ô tô nguyễn tri phương, quận hải châu, đà nẵng. sát đường chính, khu vực sầm uất, tiện ích xung quanh không thiếu gì. diện tích 60m2, 3pn, công năng đầy đủ. giá chỉ 3 tỷ 450 (có tl) hỗ trợ xem nhà 24/7"
27,"- bán dãy trọ gồm 6 phòng với thu nhập ổn định 160 triệu/năm, kiệt tôn đức thắng.- dãy trọ mới xây, full phòng, sạch sẽ, mát mẽ .gần đướng chính, gần trường sư phạm- diện tích : 153m2, nở hậu, - giá chỉ cỏ 3 tỷ 1 (có tl)- hỗ trợ xem nhà 24/7","bán dãy trọ gồm 6 phòng với thu nhập ổn định 160 triệu/năm, kiệt tôn đức thắng. dãy trọ mới xây, full phòng, sạch sẽ, mát mẽ .gần đướng chính, gần trường sư phạm diện tích 153m2, nở hậu, giá chỉ cỏ 3 tỷ 1 (có tl) hỗ trợ xem nhà 24/7"
