,Mô tả,text_cleaned
10,"+ bán nhà 2 tầng mặt tiền nguyễn chí diễu, p. an hải bắc, q. sơn trà, tp. đà nẵng - dt: 100m² ngang 5m dài 20m, đường 7m5 lề 4m- kết cấu: 2 tầng, 4 phòng ngủ, 2wc- vị trí đẹp, trục đường lớn, gần biển, gần sông.- tiện ích đầy đủ: cách chợ 30m, giao thông thuận lợi. an ninh tốt, xung quanh là trường học các cấp, siêu thị,…- khu dân cư đông đúc thuận lợi mua ở và buôn bán.- giá bán: 5 tỷ 6chính chủ bán xem nhà và mua xin gọi qua sdt","bán nhà 2 tầng mặt tiền nguyễn chí diễu, p. an hải bắc, q. sơn trà, tp. đà nẵng dt 100m2 ngang 5m dài 20m, đường 7m5 lề 4m kết cấu 2 tầng, 4 phòng ngủ, 2wc vị trí đẹp, trục đường lớn, gần biển, gần sông. tiện ích đầy đủ cách chợ 30m, giao thông thuận lợi. an ninh tốt, xung quanh là trường học các cấp, siêu thị,... khu dân cư đông đúc thuận lợi mua ở và buôn bán. giá bán 5 tỷ 6 chính chủ bán xem nhà và mua xin gọi qua sdt"
11,"+ bán nhà 2 tầng(10x15m) khu biệt thự sinh thái gần sông, biển mặt tiền phan bá vành - dt: 150m² ngang 10m dài 15m, đường 10m5 vỉa hè 4m- kết cấu: nhà 2 tầng, 3 phòng ngủ- vị trí đẹp, gần kề khu tổ hợp nhà phố marina, bến du thuyền sông hàn, khu biệt thự sinh thái habour ville.- tiện ích đầy đủ: gần chợ, trường học các cấp, siêu thị.- thích hợp xây biệt thự, căn hộ cho thuê- giá bán: 7 tỷ - liên hệ: xem nhà và thương lượng","bán nhà 2 tầng (10 x 15m) khu biệt thự sinh thái gần sông, biển mặt tiền phan bá vành dt 150m2 ngang 10m dài 15m, đường 10m5 vỉa hè 4m kết cấu nhà 2 tầng, 3 phòng ngủ vị trí đẹp, gần kề khu tổ hợp nhà phố marina, bến du thuyền sông hàn, khu biệt thự sinh thái habour ville. tiện ích đầy đủ gần chợ, trường học các cấp, siêu thị. thích hợp xây biệt thự, căn hộ cho thuê giá bán 7 tỷ liên hệ xem nhà và thương lượng"
12,"+ bán nhà 3 tầng mặt tiền bùi hữu nghĩa, p. phước mỹ, q. sơn trà, tp. đà nẵng - dt: 65.6m² ngang 4.10m dài 16m- kết cấu: nhà 4 phòng ngủ, 3 toilet, 1 phòng khách, 1 phòng thờ, 1 sân phơi, 1 bếp- vị trí gần sông hàn, công viên biển đông, biển mỹ khê- tấp nập khách du lịch trong và ngoài nước- khu kinh doanh khách sạn, nhà hàng sầm uất nhất đà nẵng. - tiện ích đầy đủ: gần chợ, trường học các cấp, siêu thị.- thuận lợi ở và kinh doanh dịch vụ lưu trú. - giá bán: 5 tỷ 2chính chủ bán, xem nhà và mua xin gọi qua số điện thoại.","bán nhà 3 tầng mặt tiền bùi hữu nghĩa, p. phước mỹ, q. sơn trà, tp. đà nẵng dt 65.6m2 ngang 4.10m dài 16m kết cấu nhà 4 phòng ngủ, 3 toilet, 1 phòng khách, 1 phòng thờ, 1 sân phơi, 1 bếp vị trí gần sông hàn, công viên biển đông, biển mỹ khê tấp nập khách du lịch trong và ngoài nước khu kinh doanh khách sạn, nhà hàng sầm uất nhất đà nẵng. tiện ích đầy đủ gần chợ, trường học các cấp, siêu thị. thuận lợi ở và kinh doanh dịch vụ lưu trú. giá bán 5 tỷ 2 chính chủ bán, xem nhà và mua xin gọi qua số điện thoại."
13,"- bán nhà mặt tiền hồ tông thốc, phường hòa cường bắc, quận hải châu, đà nẵng + dt: 92.5m² (5x18.5m).+ vị trí: nằm trong khu dân cư yên tĩnh, cách đường ỷ lan nguyên phi 60m về hướng nam. nhiều tiện ích xung quanh: cách chợ nguyễn tri phương chỉ 2 phút đi xe máy, cách bệnh viện quốc tế vinmec 200m. + giá bán: 5 tỷ 6chính chủ gửi, xem nhà và mua xin gọi qua số điện thoại.","bán nhà mặt tiền hồ tông thốc, phường hòa cường bắc, quận hải châu, đà nẵng dt 92.5m2 (5 x 18.5m). vị trí nằm trong khu dân cư yên tĩnh, cách đường ỷ lan nguyên phi 60m về hướng nam. nhiều tiện ích xung quanh cách chợ nguyễn tri phương chỉ 2 phút đi xe máy, cách bệnh viện quốc tế vinmec 200m. giá bán 5 tỷ 6 chính chủ gửi, xem nhà và mua xin gọi qua số điện thoại."
14,"+  bán nhà mặt tiền đường 2/9, quận hải châu gần chợ đêm helio, công viên châu á sunworld..+ dt đất : 560m². + vị trí đẹp đắc địa, khu đất là trung tâm kết nối đến các tiện ích trong bán kính 1km: siêu thị lotte mart, nhà thi đấu thể thao, clb bơi lội, công viên châu á, hệ thống trường quốc tế skyline... vị trí thuận lợi cho thuê hoặc kinh doanh văn phòng, quán cafe, nhà hàng, khách sạn.+ giá bán chính chủ: 29,5 tỷ","bán nhà mặt tiền đường 2/9, quận hải châu gần chợ đêm helio, công viên châu á sunworld.. dt đất 560m2. vị trí đẹp đắc địa, khu đất là trung tâm kết nối đến các tiện ích trong bán kính 1km siêu thị lotte mart, nhà thi đấu thể thao, clb bơi lội, công viên châu á, hệ thống trường quốc tế skyline... vị trí thuận lợi cho thuê hoặc kinh doanh văn phòng, quán cafe, nhà hàng, khách sạn. giá bán chính chủ 29,5 tỷ"
15,"- đường ngô thị liễu, phường hòa cường bắc, quận hải châu, đà nẵng.- diện tích: 82,5m² (5m x 16,5m).- hướng tây.- nhà công năng gồm: 3 phòng ngủ, wc, phòng shc, sân phơi, sân xe.- vị trí trung tâm gần chợ, siêu thị, trường học, gần đoạn hàn thuyên và 30/4 khu vực an ninh, hàng xóm thân thiện, dân cư đông đúc.- giá: 5 tỷ 1 có thương lượng.chính chủ bán xem nhà và mua vui lòng gọi qua sdt.","đường ngô thị liễu, phường hòa cường bắc, quận hải châu, đà nẵng. diện tích 82,5m2 (5m x 16,5m). hướng tây. nhà công năng gồm 3 phòng ngủ, wc, phòng shc, sân phơi, sân xe. vị trí trung tâm gần chợ, siêu thị, trường học, gần đoạn hàn thuyên và 30/4 khu vực an ninh, hàng xóm thân thiện, dân cư đông đúc. giá 5 tỷ 1 có thương lượng. chính chủ bán xem nhà và mua vui lòng gọi qua sdt."
16,"+ diện tích : 136m2(5,3m x 25m). nhà 2 tầng+ vị trí : đường 10,5m lề 5m. gần quảng trường 2 tháng 9 và đường 30-4, công viên châu á-asia park, trung tâm giải trí helio và siêu thị lotte mart. khu vực đông đúc  kinh doanh buôn bán nhộn nhịp. thích hợp khách mua ở kết hợp kinh doanh đa ngành nghề.+ giá bán : 12 tỷ ( thương lượng chính chủ )","diện tích 136m2 (5,3m x 25m). nhà 2 tầng vị trí đường 10,5m lề 5m. gần quảng trường 2 tháng 9 và đường 30 4, công viên châu á asia park, trung tâm giải trí helio và siêu thị lotte mart. khu vực đông đúc kinh doanh buôn bán nhộn nhịp. thích hợp khách mua ở kết hợp kinh doanh đa ngành nghề. giá bán 12 tỷ ( thương lượng chính chủ )"
17,"chính chủ gửi, xem nhà và mua gọi qua số điện thoại.vị trí:- trục đường sầm uất đường hà huy tập (10.5m).- cách điện biên phủ 100m, cách biển nguyễn tất thành 400m.- bán kính 1.5km đầy đủ trường, chợ, siêu thị, bệnh viện, sân bay.thông tin.- dt: 310m². diện tích: 310m² (10x23m nở hậu lớn 20m)- hiện tại đang có nhà 3 tầng.- tầng 1 + tầng 2 làm quán cafe sân vườn rất đẹp.nay vì quá kẹt tiền nên muốn nhượng lại người thiện chí.với vị trí đắc địa và diện tích cực rộng dễ kinh doanh tất cả mặt hàng. đặc biệt có thể kinh doanh cafe + nhà hàng ở tầng 1 - 2. xây thêm căn hộ ở trên để khai thác dòng tiền vì xung quanh là trục đường cơ quan + công ty lớn, nhu cầu rất cao.","chính chủ gửi, xem nhà và mua gọi qua số điện thoại. vị trí trục đường sầm uất đường hà huy tập (10.5m). cách điện biên phủ 100m, cách biển nguyễn tất thành 400m. bán kính 1.5km đầy đủ trường, chợ, siêu thị, bệnh viện, sân bay.thông tin. dt 310m2. diện tích 310m2 (10 x 23m nở hậu lớn 20m) hiện tại đang có nhà 3 tầng. tầng 1 tầng 2 làm quán cafe sân vườn rất đẹp.nay vì quá kẹt tiền nên muốn nhượng lại người thiện chí. với vị trí đắc địa và diện tích cực rộng dễ kinh doanh tất cả mặt hàng. đặc biệt có thể kinh doanh cafe nhà hàng ở tầng 1 2. xây thêm căn hộ ở trên để khai thác dòng tiền vì xung quanh là trục đường cơ quan công ty lớn, nhu cầu rất cao."
18,"bán nhà mặt tiền hùng vương, phường hải châu 2, quận hải châu. 69m² giá 12,5 tỷ tl.dt: 69m² (4 x 17m) đông tứ trạch.nhà cấp 4, vị trí trung tâm trung tâm kinh doanh cực sầm uất, ngay nhà hát trưng vương, trường đại học kỹ thuật y - dược đà nẵng, gần đường ngô gia tự, nguyễn thị minh khai. đầy đủ các tiện ích. phù hợp kh mua kinh doanh.giá 11.5 tỷ có tl.quan tâm vui lòng liên hệ qua sdt","bán nhà mặt tiền hùng vương, phường hải châu 2, quận hải châu. 69m2 giá 12,5 tỷ tl. dt 69m2 (4 x 17m) đông tứ trạch. nhà cấp 4, vị trí trung tâm trung tâm kinh doanh cực sầm uất, ngay nhà hát trưng vương, trường đại học kỹ thuật y dược đà nẵng, gần đường ngô gia tự, nguyễn thị minh khai. đầy đủ các tiện ích. phù hợp kh mua kinh doanh. giá 11.5 tỷ có tl. quan tâm vui lòng liên hệ qua sdt"
19,"+ bán nhà mặt tiền cao bá quát sát bên chợ, ngay cầu rồng, cầu tình yêu, chợ đêm an hải tây, quận sơn trà, đà nẵng.- diện tích đất: 4.4*14.5m= 64m². đường 5m5, lề 3m- vị trí: cạnh chợ hà thân, đối lưng đường trần hưng đạo, đi bộ 5p là ra tới cầu tình yêu, cầu rồng, ngay trung tâm thành phố ra biển về phố đều thuận tiện, con đường kinh doanh buôn bán- phù hợp mua đầu tư, an cư sinh sống, xây nhà nghỉ homestay,.- giá bán chính chủ chỉ 5 tỷ 1","bán nhà mặt tiền cao bá quát sát bên chợ, ngay cầu rồng, cầu tình yêu, chợ đêm an hải tây, quận sơn trà, đà nẵng. diện tích đất 4.4 * 14.5m 64m2. đường 5m5, lề 3m vị trí cạnh chợ hà thân, đối lưng đường trần hưng đạo, đi bộ 5p là ra tới cầu tình yêu, cầu rồng, ngay trung tâm thành phố ra biển về phố đều thuận tiện, con đường kinh doanh buôn bán phù hợp mua đầu tư, an cư sinh sống, xây nhà nghỉ homestay,. giá bán chính chủ chỉ 5 tỷ 1"
20,"bán nhà 4 tầng mặt tiền điện biên phủ, chính gián, thanh khê.+ diện tích: 93m² (5.33m x 16m). kết cấu 4 tầng xây kiên cố, thiết kế đẹp.+ vị trí: đoạn đẹp nhất đường điện biên phủ, lưu lượng, mật độ đông đúc. khu vực gần ngay siêu thị nguyễn kim, cách ngã tư điện biên phủ - lê duẩn chỉ 100m nên rất thuận lợi cho khách hàng mua để vừa ở vừa kinh doanh.+ giá bán: 15 tỷ còn tl.quan tâm vui lòng liên hệ qua sđt thương lượng chính chủ.","bán nhà 4 tầng mặt tiền điện biên phủ, chính gián, thanh khê. diện tích 93m2 (5.33m x 16m). kết cấu 4 tầng xây kiên cố, thiết kế đẹp. vị trí đoạn đẹp nhất đường điện biên phủ, lưu lượng, mật độ đông đúc. khu vực gần ngay siêu thị nguyễn kim, cách ngã tư điện biên phủ lê duẩn chỉ 100m nên rất thuận lợi cho khách hàng mua để vừa ở vừa kinh doanh. giá bán 15 tỷ còn tl.quan tâm vui lòng liên hệ qua sđt thương lượng chính chủ."
21,"- diện tích: 4.5m x 20m (90m²).- kết cấu: nhà full nội thất đang cho thuê kinh doanh, thu nhập ổn định.- vị trí đẹp trong khu an thượng, nơi tập trung nhiều khách du lịch trong và ngoài nước, dịch vụ giải trí đa dạng... thích hợp mua đầu tư hoặc vào vận hành ngay.giá: 13 tỷ 45.mọi chi tiết vui lòng liên hệ qua sdt.","diện tích 4.5m x 20m (90m2). kết cấu nhà full nội thất đang cho thuê kinh doanh, thu nhập ổn định. vị trí đẹp trong khu an thượng, nơi tập trung nhiều khách du lịch trong và ngoài nước, dịch vụ giải trí đa dạng... thích hợp mua đầu tư hoặc vào vận hành ngay. giá 13 tỷ 45. mọi chi tiết vui lòng liên hệ qua sdt."
22,"- diện tích: 100m² (5m x 20m). kết cấu nhà 3 tầng gồm 4 pn, 5 wc, nhà thiết kế hiện đại.- vị trí: cách biển nguyễn tất thành chỉ vài chục mét nên rất thoáng mát, giao thông thuận tiện, gần chợ, trường mẫu giáo, trường cấp 1 - 2 - 3, trường đại học - cao đẳng trong bán kính 300m.thích hợp mua vừa ở vừa kinh doanh hoặc làm văn phòng công ty - spa & nail - salon tóc - đại lý phân phối - trung tâm anh ngữ (giáo dục) - karaoke - khách sạn,... thiết kế mở nên kinh doanh gì cũng tiện.- giá bán: 9 tỷ tl.quan tâm xem nhà và mua vui lòng liên hệ qua sdt.","diện tích 100m2 (5m x 20m). kết cấu nhà 3 tầng gồm 4 pn, 5 wc, nhà thiết kế hiện đại. vị trí cách biển nguyễn tất thành chỉ vài chục mét nên rất thoáng mát, giao thông thuận tiện, gần chợ, trường mẫu giáo, trường cấp 1 2 3, trường đại học cao đẳng trong bán kính 300m. thích hợp mua vừa ở vừa kinh doanh hoặc làm văn phòng công ty spa nail salon tóc đại lý phân phối trung tâm anh ngữ (giáo dục) karaoke khách sạn,... thiết kế mở nên kinh doanh gì cũng tiện. giá bán 9 tỷ tl. quan tâm xem nhà và mua vui lòng liên hệ qua sdt."
23,"bán nhà 3 tầng kiệt ô tô 6m trần đức thảo, hoà cường nam, hải châu- diện tích đất:  56 m2 (4.05x14)- hướng: đông nam- nhà 3 tầng mới, kiên cố gồm 4 pn, 3 wc, phòng khách, bếp- vị trí trung tâm, đầy đủ tiện nghi , cách đường chính chỉ 40m- giá bán đến công chứng: 4.5tỷ (có thương lượng)- lh:","bán nhà 3 tầng kiệt ô tô 6m trần đức thảo, hoà cường nam, hải châu diện tích đất 56 m2 (4.05 x 14) hướng đông nam nhà 3 tầng mới, kiên cố gồm 4 pn, 3 wc, phòng khách, bếp vị trí trung tâm, đầy đủ tiện nghi , cách đường chính chỉ 40m giá bán đến công chứng 4.5tỷ (có thương lượng) lh"
24,"bán nhà đẹp 2 tầng mặt tiền đường đa mặn, khu nam việt á, khuê mỹ, nhs- dt đất 81m2 (4,5x18m) - lô kẹp cống- hướng: đông nam- nhà đẹp 2 mê gồm 3 phòng ngủ, 3wc. phòng khách và bếp rộng, phòng phơi giặt. nhà mới, thiết kế đẹp, hiện đại, sang trọng. sân thượng đổ mê. để lại toàn bộ nội thất mới đẹp y hình.- vị trí: đường 5m5 lề 3m, gần đoàn khuê và bùi tá hán, khu dân cư yên tĩnh, mát mẻ.- giá bán : 4,850 tỷ","bán nhà đẹp 2 tầng mặt tiền đường đa mặn, khu nam việt á, khuê mỹ, nhs dt đất 81m2 (4,5 x 18m) lô kẹp cống hướng đông nam nhà đẹp 2 mê gồm 3 phòng ngủ, 3wc. phòng khách và bếp rộng, phòng phơi giặt. nhà mới, thiết kế đẹp, hiện đại, sang trọng. sân thượng đổ mê. để lại toàn bộ nội thất mới đẹp y hình. vị trí đường 5m5 lề 3m, gần đoàn khuê và bùi tá hán, khu dân cư yên tĩnh, mát mẻ. giá bán 4,850 tỷ"
25,"bán lô đất đường mỹ đa tây 11, gần trần hữu độ,khu nam việt á gđ1, khuê mỹ, ngũ hành sơn- giá rẻ - diện tích: 95m2(5x19m)- hướng chính tây.- vị trí: đường 5m5, trục thông, ngay phía sau đsq trung quốc, thuộc khu đô thị nam việt á gđ1, tuyến đường đẹp, khu dân cư đông đúc, nhà cửa khang trang, dân trí cao, an ninh cực tốt. thích hợp nhu cầu định cư lâu dài.- giá bán đến công chứng: 3.4 tỷ tl.","bán lô đất đường mỹ đa tây 11, gần trần hữu độ,khu nam việt á gđ1, khuê mỹ, ngũ hành sơn giá rẻ diện tích 95m2 (5 x 19m) hướng chính tây. vị trí đường 5m5, trục thông, ngay phía sau đsq trung quốc, thuộc khu đô thị nam việt á gđ1, tuyến đường đẹp, khu dân cư đông đúc, nhà cửa khang trang, dân trí cao, an ninh cực tốt. thích hợp nhu cầu định cư lâu dài. giá bán đến công chứng 3.4 tỷ tl."
