,Mô tả,text_cleaned
11,"bán nhà 3 tầng kiệt ô tô k249 hà huy tập, p. hoà khê, q. thanh khê- dt: 61m2 ( 5,54m x 11m ) vuông vức, dts: 183m2- hướng tây bắc- kiệt vào 6m5, kiệt trước nhà ~4m ( ô tô vào tận nhà ), kiệt thông thoáng- công năng gồm: pk, bếp, 3 phòng ngủ, 4 wc riêng biệt, phòng sinh hoạt chung, p. thờ, p. giặt phơi...- tiện ích xung quanh đầy đủ, thuận tiện đi lại- giá bán: 3.65 tỷ ( thoả thuận )liên hệ tân 0896-4321-66bất động sản an gia đà thànhđc: 115 an dương vương, ngũ hành sơn","bán nhà 3 tầng kiệt ô tô k249 hà huy tập, p. hoà khê, q. thanh khê dt 61m2 ( 5,54m x 11m ) vuông vức, dts 183m2 hướng tây bắc kiệt vào 6m5, kiệt trước nhà 4m ( ô tô vào tận nhà ), kiệt thông thoáng công năng gồm pk, bếp, 3 phòng ngủ, 4 wc riêng biệt, phòng sinh hoạt chung, p. thờ, p. giặt phơi... tiện ích xung quanh đầy đủ, thuận tiện đi lại giá bán 3.65 tỷ ( thoả thuận )liên hệ tân 0896 4321 66bất động sản an gia đà thành đc 115 an dương vương, ngũ hành sơn"
12,"+ tòa nhà nằm ngay vị trí đường duy tân, gần cầu trần thị lý, ra biển 3 phút, ra sân bay 2 phút... sát khu bộ đội nên an ninh cực tốt. + tòa nhà 4 tầng, diện tích 65m2, ngang 5.5m, với 6 căn hộ cho thuê luôn full phòng. dòng tiền hàng tháng lên đến 30tr. nhà mới xây kiên cố. + đường trước nhà 6m, otto đậu đỗ, thông đi tứ hướng. + giấy tờ pháp lý đầy đủ, rõ ràng, sẵn sàng giao dịch. + lh, em sinh chuyên nhà phố đà nẵng để biết thêm chi tiết về tòa nhà.","tòa nhà nằm ngay vị trí đường duy tân, gần cầu trần thị lý, ra biển 3 phút, ra sân bay 2 phút... sát khu bộ đội nên an ninh cực tốt. tòa nhà 4 tầng, diện tích 65m2, ngang 5.5m, với 6 căn hộ cho thuê luôn full phòng. dòng tiền hàng tháng lên đến 30tr. nhà mới xây kiên cố. đường trước nhà 6m, otto đậu đỗ, thông đi tứ hướng. giấy tờ pháp lý đầy đủ, rõ ràng, sẵn sàng giao dịch. lh, em sinh chuyên nhà phố đà nẵng để biết thêm chi tiết về tòa nhà."
13,"🔴💥nhà 2,5 tầng đường đặng dung👉bán nhà 2,5 tầng mặt tiền đặng dung - liên chiểu - đà nẵng👉dtđ: 81m2 (4,5 x18m) 👉đường: 5.5m, vỉa hè 3m👉hướng: đông bắc👉gồm: đầy đủ công năng sử dụng.👉vị trí kinh doanh đắc địa và nằm trên trục đường kinh doanh sầm uất ngay chợ hòa khánh. khu đông dân cư, an ninh tốt, tiện ích xung quanh đầy đủ và gần trường mẫu giáo, c1, c2, c3,  đhbk và các đại học lân cận.👉giá: 5,4 tỷlh","nhà 2,5 tầng đường đặng dung bán nhà 2,5 tầng mặt tiền đặng dung liên chiểu đà nẵng dtđ 81m2 (4,5 x18m) đường 5.5m, vỉa hè 3m hướng đông bắc gồm đầy đủ công năng sử dụng. vị trí kinh doanh đắc địa và nằm trên trục đường kinh doanh sầm uất ngay chợ hòa khánh. khu đông dân cư, an ninh tốt, tiện ích xung quanh đầy đủ và gần trường mẫu giáo, c1, c2, c3, đhbk và các đại học lân cận. giá 5,4 tỷ lh"
14,"bán nhà gác lửng đúc k382 tôn đức thắng, liên chiểu, đà nẵng- dt: 83m2 (ngang 5,5m)- nhà kẹp đường luồng phụ thông thoáng.- hướng đông bắc- công năng 2 phòng ngủ . (dưới 1 phòng ). 1 phòng thờ rộng ( có thể ngăn thêm phòng ngủ). 2 wc . -phòng  làm việc riêng tư - nhà đẹp rộng rãi . để lại toàn bộ nội thất . chỉ cần sách  valy áo quần vào ở.- sân phơi, để xe máy, chừng 20 chiếc - sân sau rộng rãi . đường luồng phụ thông thoáng.- tiện ích xung quanh . trường cấp 1.2 .nguyễn bĩnh khiêm. .cấp 3 . đại học sư phạm . quận liên chiểu đà nẵng . đường tôn đức thắng- giá: 2,35 tỷzalo: o987💥901💥827","bán nhà gác lửng đúc k382 tôn đức thắng, liên chiểu, đà nẵng dt 83m2 (ngang 5,5m) nhà kẹp đường luồng phụ thông thoáng. hướng đông bắc công năng 2 phòng ngủ . (dưới 1 phòng ). 1 phòng thờ rộng ( có thể ngăn thêm phòng ngủ). 2 wc . phòng làm việc riêng tư nhà đẹp rộng rãi . để lại toàn bộ nội thất . chỉ cần sách valy áo quần vào ở. sân phơi, để xe máy, chừng 20 chiếc sân sau rộng rãi . đường luồng phụ thông thoáng. tiện ích xung quanh . trường cấp 1.2 .nguyễn bĩnh khiêm. .cấp 3 . đại học sư phạm . quận liên chiểu đà nẵng . đường tôn đức thắng giá 2,35 tỷ zalo o987 901 827"
15,"🔴💥nhà 2 tầng k145 hoàng văn thái👉bán nhà 2 tầng kiệt k145 hoàng văn thái, đà nẵng👉dtđ 61m2 (ngang 4,1)m👉hướng :tây nam 👉thiết kế: 3pn -2wc -pk đầy đủ, sạch sẽ👉tiện ích: gần trường học duy tân, đại học sư phạm đà nẵng, chợ, trạm y tế , bxe tttp, khu đông dân cư, an ninh tốt👉giá: 2 tỷ 250 triệuzalo: o987💥901💥827","nhà 2 tầng k145 hoàng văn thái bán nhà 2 tầng kiệt k145 hoàng văn thái, đà nẵng dtđ 61m2 (ngang 4,1)m hướng tây nam thiết kế 3pn 2wc pk đầy đủ, sạch sẽ tiện ích gần trường học duy tân, đại học sư phạm đà nẵng, chợ, trạm y tế , bxe tttp, khu đông dân cư, an ninh tốt giá 2 tỷ 250 triệu zalo o987 901 827"
16,"bán đất đường nguyễn thúy, hòa minh, liên chiểu, đà nẵng- dtđ: 85,5m2 (ngang 4,5m)- đường: 7,5m, lề 4m- hướng: tây nam- vị trí: cách biển tầm 150m, gần chợ, trường học các cấp. khu đông dân cư, an ninh tốt. đường 7,5m thông trần đình tri và đặng huy trứ- gía: 2,95 tỷlh:","bán đất đường nguyễn thúy, hòa minh, liên chiểu, đà nẵng dtđ 85,5m2 (ngang 4,5m) đường 7,5m, lề 4m hướng tây nam vị trí cách biển tầm 150m, gần chợ, trường học các cấp. khu đông dân cư, an ninh tốt. đường 7,5m thông trần đình tri và đặng huy trứ gía 2,95 tỷlh"
17,"💥dãy trọ 2 tầng 2 mặt kiệt ô tô đường âu cơ 👉bán nhà dãy trọ 2 tầng 2 mặt kiệt k142 đường âu cơ - hòa khánh bắc, q.liên chiểu, tp đà nẵng👉dtđ: 120m2 (6,56m, nở hậu 6,6m, dài 18m)👉đường kiệt ô tô 3,2m👉nhà 2 mặt kiệt trước và sau👉công năng sử dụng: gồm nhà 2 tầng chủ đang ở và dãy trọ tầng 1 phía sau gồm 5 phòng thu nhập 6tr/tháng.👉nhà 2 tầng mới xây xong và vừa mới ở. mua căn này vừa có nhà mới ở lại vừa có dãy trọ thu nhập hàng tháng nữa.👉vị trí: cách chơ hòa khánh tầm 200m. vị trí quá đẹp, gần trường đại học bách khoa, đhsp và trường học các cấp. tiện ích xung quanh đầy đủ, an ninh tốt. 👉giá 2,45 tỷzalo: o987💥901💥827","dãy trọ 2 tầng 2 mặt kiệt ô tô đường âu cơ bán nhà dãy trọ 2 tầng 2 mặt kiệt k142 đường âu cơ hòa khánh bắc, q.liên chiểu, tp đà nẵng dtđ 120m2 (6,56m, nở hậu 6,6m, dài 18m) đường kiệt ô tô 3,2m nhà 2 mặt kiệt trước và sau công năng sử dụng gồm nhà 2 tầng chủ đang ở và dãy trọ tầng 1 phía sau gồm 5 phòng thu nhập 6tr/tháng. nhà 2 tầng mới xây xong và vừa mới ở. mua căn này vừa có nhà mới ở lại vừa có dãy trọ thu nhập hàng tháng nữa. vị trí cách chơ hòa khánh tầm 200m. vị trí quá đẹp, gần trường đại học bách khoa, đhsp và trường học các cấp. tiện ích xung quanh đầy đủ, an ninh tốt. giá 2,45 tỷ zalo o987 901 827"
18,"🔴💥đất đường nguyễn thị ba👉bán đất đường nguyễn thị ba, phường nại hiên đông, sơn trà, đà nẵng👉dt:  74,5m2 (ngang 5m)👉đường: 5,5m, vỉa hè 4,5m👉vị trí: sát đường khúc hạo, khu đông dân cư, an ninh tốt, tiện ích xung quanh đầy đủ, gần trường học các cấp.👉giá: 3,6 tỷzalo: o987💥901💥827","đất đường nguyễn thị ba bán đất đường nguyễn thị ba, phường nại hiên đông, sơn trà, đà nẵng dt 74,5m2 (ngang 5m) đường 5,5m, vỉa hè 4,5m vị trí sát đường khúc hạo, khu đông dân cư, an ninh tốt, tiện ích xung quanh đầy đủ, gần trường học các cấp. giá 3,6 tỷ zalo o987 901 827"
19,"bán nhà 2 tầng kiệt hà huy tập, thanh khê, đà nẵng- dtđ: 48m2 ngang 5m vuông vức- kiệt 2,5m cách kiệt oto tải tầm 10m- hướng nam- nhà xây kiên cố thiết kế hiện đại, móng  3 tầng gồm phòng khách, bếp, 3 phòng ngủ (có pn dưới), 2wc, phòng thờ, sân phơi, sân để xe rộng.full nội thất , 2 máy lạnh, bình nước nóng lạnh chỉ cần đem quần áo vào là ở.- có chỗ đậu oto 24/7 cách nhà tầm 40m- gía: 2 tỷ 550 triệulh:","bán nhà 2 tầng kiệt hà huy tập, thanh khê, đà nẵng dtđ 48m2 ngang 5m vuông vức kiệt 2,5m cách kiệt oto tải tầm 10m hướng nam nhà xây kiên cố thiết kế hiện đại, móng 3 tầng gồm phòng khách, bếp, 3 phòng ngủ (có pn dưới), 2wc, phòng thờ, sân phơi, sân để xe rộng. full nội thất , 2 máy lạnh, bình nước nóng lạnh chỉ cần đem quần áo vào là ở. có chỗ đậu oto 24/7 cách nhà tầm 40m gía 2 tỷ 550 triệu lh"
20,"🔴💥nhà gác lửng k554 điện biên phủ👉bán nhà gác lửng k554 điện biên phủ, thanh khê, đà nẵng👉dtđ: 82m2 ngang 6m1 nở hậu 6m66👉nhà cách đường chính 30m👉hướng tây nam👉đầy đủ công năng sử dụng cấp mới keng, 👉vị trí: tiện ích xung quanh quá đầy đủ, gần trường học các cấp, dân cư đông đúc, an ninh tốt, hàng xóm thân thiện.👉giá: 2,68 tỷzalo: o987💥901💥827","nhà gác lửng k554 điện biên phủ bán nhà gác lửng k554 điện biên phủ, thanh khê, đà nẵng dtđ 82m2 ngang 6m1 nở hậu 6m66 nhà cách đường chính 30m hướng tây nam đầy đủ công năng sử dụng cấp mới keng, vị trí tiện ích xung quanh quá đầy đủ, gần trường học các cấp, dân cư đông đúc, an ninh tốt, hàng xóm thân thiện. giá 2,68 tỷ zalo o987 901 827"
21,"🏡bán toà căn hộ 4 tầng vip khu mỹ đa tây - nam việt á👉dt:857m2, dtxd: 523m2,dts: 2.800m 🏘công năng: 28 căn hộ✅gồm: - 22 căn 2 phòng ngủ(dt 65-78m2), -1 căn 3 phòng ngủ (dt 112m2), -5 căn 1 phòng ngủ(dt 55m2), -2 thang máy, 1 hồ bơi, 1 phòng gym, sân trống có thể làm nhà hàng.✍️toà căn hộ phong cách tân cổ điển, góc 2 mặt tiền thoáng mát, giá tốt cho đầu tư…💰giá bán: 8x tỷ ( thương lượng giá tốt chính chủ)⭐️vland 68📌19 xuân quỳnh - nam việt á☎️call/zalo:","bán toà căn hộ 4 tầng vip khu mỹ đa tây nam việt á dt 857m2, dtxd 523m2, dts 2.800m công năng 28 căn hộ gồm 22 căn 2 phòng ngủ (dt 65 78m2), 1 căn 3 phòng ngủ (dt 112m2), 5 căn 1 phòng ngủ (dt 55m2), 2 thang máy, 1 hồ bơi, 1 phòng gym, sân trống có thể làm nhà hàng. toà căn hộ phong cách tân cổ điển, góc 2 mặt tiền thoáng mát, giá tốt cho đầu tư... giá bán 8x tỷ ( thương lượng giá tốt chính chủ) vland 68 19 xuân quỳnh nam việt á call/zalo"
22,"🏡bán thự 3 tầng đường lê hy cát - nam việt á👉diện tích: 200m2, hướng: đông nam🏘công năng: 5 phòng ngủ, 5 toilet, gara ô tô, phòng khách, bếp, khu giặt phơi, full nội thất…✍️vị trí gần sông, hướng đông nam mát mẻ, thiết kế sang trọng…💰giá: 14,x tỷ⭐️vland 68📌19 xuân quỳnh - nam việt á☎️call/zalo:","bán thự 3 tầng đường lê hy cát nam việt á diện tích 200m2, hướng đông nam công năng 5 phòng ngủ, 5 toilet, gara ô tô, phòng khách, bếp, khu giặt phơi, full nội thất... vị trí gần sông, hướng đông nam mát mẻ, thiết kế sang trọng... giá 14,x tỷ vland 68 19 xuân quỳnh nam việt á call/zalo"
23,"🏡bán cặp đất đường mai thúc lân - ngũ hành sơn👉diện tích: (6*22)2👉đường: 10m5✍️vị trí gần nguyễn văn thoại, cách biển 500m, thuận tiện kinh doanh buôn bán, xây toà căn hộ văn phòng, khách sạn …💰giá: 33 tỷ ( tlcc) có bán lẻ⭐️vland 68📌19 xuân quỳnh - nam việt á☎️call/zalo:","bán cặp đất đường mai thúc lân ngũ hành sơn diện tích (6 * 22) 2 đường 10m5 vị trí gần nguyễn văn thoại, cách biển 500m, thuận tiện kinh doanh buôn bán, xây toà căn hộ văn phòng, khách sạn ... giá 33 tỷ ( tlcc) có bán lẻ vland 68 19 xuân quỳnh nam việt á call/zalo"
24,"🔴💥nhà gác lửng đúc đường nguyễn đình tứ👉bán nhà gác lửng đúc đường nguyễn đình tứ, cẩm lệ, đà nẵng👉dt: 100m2 (5 x20)m👉đường: 7.5m, vỉa hè 4m👉đầy đủ công năng gồm có 3 phòng ngủ👉vị trí đoạn kinh doanh sùm uất. gần bến xe trung tâm thành phố, tiện ích xung quanh đầy đủ, an ninh tooats và gần trường học các cấp, siêu thị, chợ...👉giá: 4,8 tỷ zalo: o987💥901💥827","nhà gác lửng đúc đường nguyễn đình tứ bán nhà gác lửng đúc đường nguyễn đình tứ, cẩm lệ, đà nẵng dt 100m2 (5 x20)m đường 7.5m, vỉa hè 4m đầy đủ công năng gồm có 3 phòng ngủ vị trí đoạn kinh doanh sùm uất. gần bến xe trung tâm thành phố, tiện ích xung quanh đầy đủ, an ninh tooats và gần trường học các cấp, siêu thị, chợ... giá 4,8 tỷ zalo o987 901 827"
25,"bán đất đường xuân thiều 10 - liên chiểu - đà nẵng- dtđ: 100m2 (5x20)m- đường: 5.5m, vỉa hè 3m- hướng: tây bắc- vị trí: cách biển du lịch xuân thiều 150m, gần trường học c1, c2, c3. khu đông dân cư, an ninh tốt, tiện ích xung quanh đầy đủ. vị trí cách khu du lịch, nghỉ dưỡng đẳng cấp 5 sao mikazuki 500m.- giá: 2,7 tỷlh:","bán đất đường xuân thiều 10 liên chiểu đà nẵng dtđ 100m2 (5 x 20)m đường 5.5m, vỉa hè 3m hướng tây bắc vị trí cách biển du lịch xuân thiều 150m, gần trường học c1, c2, c3. khu đông dân cư, an ninh tốt, tiện ích xung quanh đầy đủ. vị trí cách khu du lịch, nghỉ dưỡng đẳng cấp 5 sao mikazuki 500m. giá 2,7 tỷ lh"
26,"bán đất đường xuân thiều 10 - liên chiểu - đà nẵng👉dtđ: 100m2 (5x20)m👉đường: 5.5m, vỉa hè 3m👉hướng: tây bắc👉vị trí: cách biển du lịch xuân thiều 150m, gần trường học c1, c2, c3. khu đông dân cư, an ninh tốt, tiện ích xung quanh đầy đủ. vị trí cách khu du lịch, nghỉ dưỡng đẳng cấp 5 sao mikazuki 500m.👉giá: 2,7 tỷzalo: o987💥901💥827","bán đất đường xuân thiều 10 liên chiểu đà nẵng dtđ 100m2 (5 x 20)m đường 5.5m, vỉa hè 3m hướng tây bắc vị trí cách biển du lịch xuân thiều 150m, gần trường học c1, c2, c3. khu đông dân cư, an ninh tốt, tiện ích xung quanh đầy đủ. vị trí cách khu du lịch, nghỉ dưỡng đẳng cấp 5 sao mikazuki 500m. giá 2,7 tỷ zalo o987 901 827"
