,Unnamed: 0,Mô tả,text_cleaned
29,29,"bán gấp nhà kiệt oto trưng nữ vương, quận hải châu:      - vị trí: đường trưng nữ vương, quận hải châu, đà nẵng       - diện tích : 58m2=(4x15m), sổ vuông      - kết cấu: 1 trệt + 1 lầu, 3 phòng ngủ , p.khách, bếp, p.thờ, sân để xe… mô tả: + nhà 2 tầng, 1 trệt + 1 lầu, 3 phòng ngủ (có phòng ngủ dưới), p.bếp, p.khách, p.thờ,…... + trung tâm thành phố, tiện ích bao la: gần chợ mới, bệnh viện hoàn mỹ, vài phút tới cầu rồng – sông hàn, công viên apec, đại học duy tân. chỉ 10 phút di chuyển tới đại học y dược, thpt phan châu trinh,…+ vị trí trung tâm q.hải châu, giao thông thuận tiện, dễ dàng di chuyển tới các đường: nguyễn văn linh, hoàng diệu, phan châu trinh, đường 2/9, núi thành,…+ kiệt vào rộng rãi, thông suốt, khu vực an ninh cao, an sinh tốt, hàng xóm thân thiện, phù hợp ở định cư lâu dài+ gia đình chuyển công tác, cần nhượng lại gấp, giá chỉ 3 tỷ, thương lượng. + gọi ngay 0764... để xem nhà, hỗ trợ thương lượng được giá tốt nhất.","bán gấp nhà kiệt oto trưng nữ vương, quận hải châu vị trí đường trưng nữ vương, quận hải châu, đà nẵng diện tích 58m2 (4 x 15m), sổ vuông kết cấu 1 trệt 1 lầu, 3 phòng ngủ , p.khách, bếp, p.thờ, sân để xe... mô tả nhà 2 tầng, 1 trệt 1 lầu, 3 phòng ngủ (có phòng ngủ dưới), p.bếp, p.khách, p.thờ,...... trung tâm thành phố, tiện ích bao la gần chợ mới, bệnh viện hoàn mỹ, vài phút tới cầu rồng sông hàn, công viên apec, đại học duy tân. chỉ 10 phút di chuyển tới đại học y dược, thpt phan châu trinh,... vị trí trung tâm q.hải châu, giao thông thuận tiện, dễ dàng di chuyển tới các đường nguyễn văn linh, hoàng diệu, phan châu trinh, đường 2/9, núi thành,... kiệt vào rộng rãi, thông suốt, khu vực an ninh cao, an sinh tốt, hàng xóm thân thiện, phù hợp ở định cư lâu dài gia đình chuyển công tác, cần nhượng lại gấp, giá chỉ 3 tỷ, thương lượng. gọi ngay 0764... để xem nhà, hỗ trợ thương lượng được giá tốt nhất."
30,30,"bán nhà mặt tiền lô góc kinh doanh siêu đỉnh đường lê tấn trung, quận sơn trà, đà nẵng:         - dt 67m2 (1 trệt + 2 lầu, 3 mê đúc)         - kích thước: 13,5x5m         - đường 10.5m vỉa hè 4m         - giá 5 tỷ (thương lượng)mô tả:+ nhà 3 tầng 3 mê cực kỳ chắc chắn+ công năng : tầng 1 kinh doanh. 3 phòng ngủ, 3wc, bếp, p.thờ, sân thượng, sân phơi,…+ vị trí trung tâm, giao thông thuận tiện, kết nối nhanh các tuyến phố lớn như: nguyễn phan vinh, trần quang khải, đinh công trứ, phan bá phiến, trần duy chiến, hoàng sa,…+ đường 2 chiều – rộng 10.5m, vỉa hè 4m, là tuyến đường chính yếu và trọng điểm của khu vực thọ quang, lưu lượng giao thông qua lại đông đúc, kinh doanh tấp nập, xe hơi đậu đỗ ngày đêm thoải mái 24/7…+ vị trí cực kỳ đắc địa, trung tâm của phường thọ quang, gần chợ mai, chợ chiều, ủy ban phường, trường học các cấp (mầm non rạng đông, tiểu học nguyễn tri phương, thcs lý tự trọng, thcs hoàng sa,…), các doanh trại quân đội, gần khu du lịch tiên sa, điểm du lịch chùa linh ứng, bãi biển mân thái, phù hợp đa dạng mọi loại hình kinh doanh như: thiết bị y tế, nha khoa, phòng khám, văn phòng, thời trang, cơ sở dạy học, cửa hàng ăn uống, café, cửa hàng thực phẩm,....+ khu vực trung tâm cội gạo lâu đời của quận sơn trà - đà nẵng, dân cư văn minh, an ninh cực chuẩn+ gia đình chia tài sản cho con cái, rất thiện chí nhượng lại, giá rẻ nhất khu vực, chỉ 5 tỷ thương lượng nhiệt tình+ gọi ngay 0764...(anh hoàng) để xem nhà, hỗ trợ đàm phán được giá tốt nhất.","bán nhà mặt tiền lô góc kinh doanh siêu đỉnh đường lê tấn trung, quận sơn trà, đà nẵng dt 67m2 (1 trệt 2 lầu, 3 mê đúc) kích thước 13,5 x 5m đường 10.5m vỉa hè 4m giá 5 tỷ (thương lượng) mô tả nhà 3 tầng 3 mê cực kỳ chắc chắn công năng tầng 1 kinh doanh. 3 phòng ngủ, 3wc, bếp, p.thờ, sân thượng, sân phơi,... vị trí trung tâm, giao thông thuận tiện, kết nối nhanh các tuyến phố lớn như nguyễn phan vinh, trần quang khải, đinh công trứ, phan bá phiến, trần duy chiến, hoàng sa,... đường 2 chiều rộng 10.5m, vỉa hè 4m, là tuyến đường chính yếu và trọng điểm của khu vực thọ quang, lưu lượng giao thông qua lại đông đúc, kinh doanh tấp nập, xe hơi đậu đỗ ngày đêm thoải mái 24/7... vị trí cực kỳ đắc địa, trung tâm của phường thọ quang, gần chợ mai, chợ chiều, ủy ban phường, trường học các cấp (mầm non rạng đông, tiểu học nguyễn tri phương, thcs lý tự trọng, thcs hoàng sa,...), các doanh trại quân đội, gần khu du lịch tiên sa, điểm du lịch chùa linh ứng, bãi biển mân thái, phù hợp đa dạng mọi loại hình kinh doanh như thiết bị y tế, nha khoa, phòng khám, văn phòng, thời trang, cơ sở dạy học, cửa hàng ăn uống, café, cửa hàng thực phẩm,.... khu vực trung tâm cội gạo lâu đời của quận sơn trà đà nẵng, dân cư văn minh, an ninh cực chuẩn gia đình chia tài sản cho con cái, rất thiện chí nhượng lại, giá rẻ nhất khu vực, chỉ 5 tỷ thương lượng nhiệt tình gọi ngay 0764...(anh hoàng) để xem nhà, hỗ trợ đàm phán được giá tốt nhất."
31,31,"bán nhà mặt tiền lô góc kinh doanh siêu đỉnh đường lê tấn trung, quận sơn trà, đà nẵng:- dt 67m2 (1 trệt + 2 lầu, 3 mê đúc)- kích thước: 13,5x5m- đường 10.5m vỉa hè 4m- giá 4.99 tỷ (thương lượng)mô tả:+ nhà 3 tầng 3 mê cực kỳ chắc chắn+ công năng : tầng 1 kinh doanh. 3 phòng ngủ, 3wc, bếp, p.thờ, sân thượng, sân phơi,…+ vị trí trung tâm, giao thông thuận tiện, kết nối nhanh các tuyến phố lớn như: nguyễn phan vinh, trần quang khải, đinh công trứ, phan bá phiến, trần duy chiến, hoàng sa,…+ đường 2 chiều – rộng 10.5m, vỉa hè 4m, là tuyến đường chính yếu và trọng điểm của khu vực thọ quang, lưu lượng giao thông qua lại đông đúc, kinh doanh tấp nập, xe hơi đậu đỗ ngày đêm thoải mái 24/7…+ vị trí cực kỳ đắc địa, trung tâm của phường thọ quang, gần chợ mai, chợ chiều, ủy ban phường, trường học các cấp (mầm non rạng đông, tiểu học nguyễn tri phương, thcs lý tự trọng, thcs hoàng sa,…), các doanh trại quân đội, gần khu du lịch tiên sa, điểm du lịch chùa linh ứng, bãi biển mân thái, phù hợp đa dạng mọi loại hình kinh doanh như: thiết bị y tế, nha khoa, phòng khám, văn phòng, thời trang, cơ sở dạy học, cửa hàng ăn uống, café, cửa hàng thực phẩm,....+ khu vực trung tâm cội gạo lâu đời của quận sơn trà - đà nẵng, dân cư văn minh, an ninh cực chuẩn+ gia đình chia tài sản cho con cái, rất thiện chí nhượng lại, giá rẻ nhất khu vực, chỉ 4.99 tỷ thương lượng nhiệt tình+ gọi ngay 0764... để xem nhà, hỗ trợ đàm phán được giá tốt nhất.","bán nhà mặt tiền lô góc kinh doanh siêu đỉnh đường lê tấn trung, quận sơn trà, đà nẵng dt 67m2 (1 trệt 2 lầu, 3 mê đúc) kích thước 13,5 x 5m đường 10.5m vỉa hè 4m giá 4.99 tỷ (thương lượng) mô tả nhà 3 tầng 3 mê cực kỳ chắc chắn công năng tầng 1 kinh doanh. 3 phòng ngủ, 3wc, bếp, p.thờ, sân thượng, sân phơi,... vị trí trung tâm, giao thông thuận tiện, kết nối nhanh các tuyến phố lớn như nguyễn phan vinh, trần quang khải, đinh công trứ, phan bá phiến, trần duy chiến, hoàng sa,... đường 2 chiều rộng 10.5m, vỉa hè 4m, là tuyến đường chính yếu và trọng điểm của khu vực thọ quang, lưu lượng giao thông qua lại đông đúc, kinh doanh tấp nập, xe hơi đậu đỗ ngày đêm thoải mái 24/7... vị trí cực kỳ đắc địa, trung tâm của phường thọ quang, gần chợ mai, chợ chiều, ủy ban phường, trường học các cấp (mầm non rạng đông, tiểu học nguyễn tri phương, thcs lý tự trọng, thcs hoàng sa,...), các doanh trại quân đội, gần khu du lịch tiên sa, điểm du lịch chùa linh ứng, bãi biển mân thái, phù hợp đa dạng mọi loại hình kinh doanh như thiết bị y tế, nha khoa, phòng khám, văn phòng, thời trang, cơ sở dạy học, cửa hàng ăn uống, café, cửa hàng thực phẩm,.... khu vực trung tâm cội gạo lâu đời của quận sơn trà đà nẵng, dân cư văn minh, an ninh cực chuẩn gia đình chia tài sản cho con cái, rất thiện chí nhượng lại, giá rẻ nhất khu vực, chỉ 4.99 tỷ thương lượng nhiệt tình gọi ngay 0764... để xem nhà, hỗ trợ đàm phán được giá tốt nhất."
32,32,"bán nhà kiệt oto nguyễn tri phương, dt 60m2, chỉ 3.4 tỷ: -dt 60m2 -kết cấu: 1 trệt + 1 lầu-giá 3.4 tỷ  mô tả: + nhà 2 tầng tự xây tâm huyết, 3 phòng ngủ (có phòng ngủ tầng trệt), p.bếp, p.khách, p.thờ, sân phơi, sân thượng,…. nhà chắc chắn, kiên cố, chuyển vào ở ngay.+ vị trí trung tâm, giao thông thuận tiện, dễ dàng di chuyển tới các đường: nguyễn văn linh, trưng nữ vương , lê đình lý, hàm nghi, nguyễn hữu thọ, hoàng diệu, … + trung tâm thành phố, tiện ích đầy đủ ( 1 phút tới chợ, bán kính 1km là trường học các cấp, bệnh viện,..), gần sân bay quốc tế đà nẵng.+ kiệt rộng rãi, xe hơi tới cửa, phù hợp ở định cư lâu dài, rất tiện di chuyển và sinh hoạt…+ nhà mới chủ tự xây, chắc chắn, móng 3 tầng, để lại toàn bộ nội thất, xách vali vào ở ngay. + khu vực an ninh, hàng xóm thân thiện – văn minh.+ chuyển ra mặt tiền lớn, thiện chí nhượng lại, giá chỉ 3.4 tỷ, thương lượng + gọi ngay 0764...  để xem nhà, hỗ trợ đàm phán được giá tốt nhất.","bán nhà kiệt oto nguyễn tri phương, dt 60m2, chỉ 3.4 tỷ dt 60m2 kết cấu 1 trệt 1 lầu giá 3.4 tỷ mô tả nhà 2 tầng tự xây tâm huyết, 3 phòng ngủ (có phòng ngủ tầng trệt), p.bếp, p.khách, p.thờ, sân phơi, sân thượng,.... nhà chắc chắn, kiên cố, chuyển vào ở ngay. vị trí trung tâm, giao thông thuận tiện, dễ dàng di chuyển tới các đường nguyễn văn linh, trưng nữ vương , lê đình lý, hàm nghi, nguyễn hữu thọ, hoàng diệu, ... trung tâm thành phố, tiện ích đầy đủ ( 1 phút tới chợ, bán kính 1km là trường học các cấp, bệnh viện,..), gần sân bay quốc tế đà nẵng. kiệt rộng rãi, xe hơi tới cửa, phù hợp ở định cư lâu dài, rất tiện di chuyển và sinh hoạt... nhà mới chủ tự xây, chắc chắn, móng 3 tầng, để lại toàn bộ nội thất, xách vali vào ở ngay. khu vực an ninh, hàng xóm thân thiện văn minh. chuyển ra mặt tiền lớn, thiện chí nhượng lại, giá chỉ 3.4 tỷ, thương lượng gọi ngay 0764... để xem nhà, hỗ trợ đàm phán được giá tốt nhất."
33,33,"nhà 3 tầng quận hải châu, gần bệnh viện đa khoa, đà nẵng:- dt 55m2 (5x11m)- kết cấu: 1 trệt + 2 lầu- giá 3.2 tỷ tlcc  mô tả: + nhà 3 tầng (3 mê đúc) chắc chắn; công năng: 3 phòng ngủ, p.bếp, p.khách, p.thờ, sân phơi,...đầy đủ công năng. + vị trí trung tâm, giao thông thuận tiện, dễ dàng di chuyển tới các đường: hải phòng, lê duẩn, nguyễn chí thanh, lê lợi, yên bái, ông ích khiêm, trần phú, bạch đằng, đống đa,… + thuộc lõi trung tâm quận hải châu, tiện ích xung quanh bạt ngàn: 1 phút tới chợ hàn, cầu sông hàn, trường thpt phan châu trinh nổi tiếng, đại học y dược đà nẵng, bệnh viện đa khoa,...+ kiệt rộng rãi thông suốt, vị trí đắc địa, khu vực dân cư văn minh, hiếm nhà bán + nhà chủ tự xây tâm huyết - chắc chắn, mua về chuyển vào ở ngay. + gom tiền mua nhà mặt phố, rất thiện chí bán, giá chỉ 3.2 tỷ, thương lượng + gọi ngay 0764... để xem nhà, hỗ trợ thương lượng chính chủ được giá tốt nhất.","nhà 3 tầng quận hải châu, gần bệnh viện đa khoa, đà nẵng dt 55m2 (5 x 11m) kết cấu 1 trệt 2 lầu giá 3.2 tỷ tlcc mô tả nhà 3 tầng (3 mê đúc) chắc chắn công năng 3 phòng ngủ, p.bếp, p.khách, p.thờ, sân phơi,...đầy đủ công năng. vị trí trung tâm, giao thông thuận tiện, dễ dàng di chuyển tới các đường hải phòng, lê duẩn, nguyễn chí thanh, lê lợi, yên bái, ông ích khiêm, trần phú, bạch đằng, đống đa,... thuộc lõi trung tâm quận hải châu, tiện ích xung quanh bạt ngàn 1 phút tới chợ hàn, cầu sông hàn, trường thpt phan châu trinh nổi tiếng, đại học y dược đà nẵng, bệnh viện đa khoa,... kiệt rộng rãi thông suốt, vị trí đắc địa, khu vực dân cư văn minh, hiếm nhà bán nhà chủ tự xây tâm huyết chắc chắn, mua về chuyển vào ở ngay. gom tiền mua nhà mặt phố, rất thiện chí bán, giá chỉ 3.2 tỷ, thương lượng gọi ngay 0764... để xem nhà, hỗ trợ thương lượng chính chủ được giá tốt nhất."
34,34,"bán nhà kiệt xe hơi đường nguyến tri phương, quận hải châu, đà nẵng: + dt 50m2, sổ nở hậu tài lộc.+ kết cấu: 1 trệt, 1 lầu. chủ tự xây chắc chắn+ công năng: 3 phòng ngủ (có pn dưới), phòng khách, p.bếp, phòng thờ, sân phơi,…+ nhà 2 mặt thoáng, thiết kế hiện đại, đảm bảo căn nhà luôn thoáng – sáng, đủ ánh nắng và khí trời tự nhiên.+ kiệt rộng rãi xe hơi chạy tới cửa, vài bước chân ra mặt tiền. + vị trí trung tâm thành phố, bán kính 1km đầy đủ các tiện ích như: chợ, siêu thị,  bệnh viện, ngân hàng, trường học các cấp, dịch vụ ăn uống – giải trí,... + giao thông thuận tiện, kết nối nhanh chóng các tuyến đường lớn: nguyễn văn linh, lê đình lý, hoàng diệu, nguyễn tri phương, ông ích khiêm, phạm văn nghị,…+ nhà mới – đẹp, chủ tự xây kiên cố, để lại toàn bộ nội thất hiện đại, xách vali vào ở ngay. +chuyển công tác đột xuất, cần bán nhanh, giá chỉ 3.15 tỷ thương lượng.+ bấm số gọi ngay 0764... để xem nhà, thương lượng giá.","bán nhà kiệt xe hơi đường nguyến tri phương, quận hải châu, đà nẵng dt 50m2, sổ nở hậu tài lộc. kết cấu 1 trệt, 1 lầu. chủ tự xây chắc chắn công năng 3 phòng ngủ (có pn dưới), phòng khách, p.bếp, phòng thờ, sân phơi,... nhà 2 mặt thoáng, thiết kế hiện đại, đảm bảo căn nhà luôn thoáng sáng, đủ ánh nắng và khí trời tự nhiên. kiệt rộng rãi xe hơi chạy tới cửa, vài bước chân ra mặt tiền. vị trí trung tâm thành phố, bán kính 1km đầy đủ các tiện ích như chợ, siêu thị, bệnh viện, ngân hàng, trường học các cấp, dịch vụ ăn uống giải trí,... giao thông thuận tiện, kết nối nhanh chóng các tuyến đường lớn nguyễn văn linh, lê đình lý, hoàng diệu, nguyễn tri phương, ông ích khiêm, phạm văn nghị,... nhà mới đẹp, chủ tự xây kiên cố, để lại toàn bộ nội thất hiện đại, xách vali vào ở ngay. chuyển công tác đột xuất, cần bán nhanh, giá chỉ 3.15 tỷ thương lượng. bấm số gọi ngay 0764... để xem nhà, thương lượng giá."
35,35,"bán nhà mặt phố đường an nhơn – gần biển mỹ khê, cầu rồng, cầu sông hàn :- vị trí trung tâm quận sơn trà, gần các đường lớn như : phạm văn đồng, võ văn kiệt, võ nguyên giáp, phạm cự lượng, dương đình nghệ, ngô quyền,…- diện tích: 4.5x11.5m=55m2; kết cấu: 1 trệt + 1 lửng- công năng:       + tầng trệt: sân để xe, phòng khách, phòng ngủ, bếp,  wc       + tầng lửng: phòng ngủ, phòng thờ, sân phơi, wc. - vị trí trung tâm của quận sơn trà, du lịch sôi động nhất  đà nẵng, tiện ích ngập tràn: gần chợ phước mỹ, chợ hà thân, trung tâm mua sắm vincom. vài phút tới cầu rồng, cầu sông hàn, biển mỹ khê. trong vòng 5 phút tới trường học các cấp ( tiểu học lương thế vinh, tiểu học ngô mây, tiểu học chi lăng, thcs cao thắng, thcs lê độ,thpt ngô quyền, thpt sơn trà), bệnh viện sơn trà,…- khu vực du lịch sôi động, khách nước ngoài qua lại đông đúc, vị trí gần sông cận biển khí hậu mât mẻ trong lành.- dân cư văn minh thân thiện, dân trí cao.- sổ chính chủ, pháp lý sạch, công chứng ngay. - nhà chính chủ lâu đời, chủ tự xây tâm huyết – kiên cố để định cư lâu dài, nay sang úc  định cư, thiện chí bán nhanh, giá chỉ 2.99 tỷ thương lượng- gọi ngay 0702... để xem nhà, hỗ trợ thương lượng chính chủ giá tốt nhất","bán nhà mặt phố đường an nhơn gần biển mỹ khê, cầu rồng, cầu sông hàn vị trí trung tâm quận sơn trà, gần các đường lớn như phạm văn đồng, võ văn kiệt, võ nguyên giáp, phạm cự lượng, dương đình nghệ, ngô quyền,... diện tích 4.5 x 11.5m 55m2 kết cấu 1 trệt 1 lửng công năng tầng trệt sân để xe, phòng khách, phòng ngủ, bếp, wc tầng lửng phòng ngủ, phòng thờ, sân phơi, wc. vị trí trung tâm của quận sơn trà, du lịch sôi động nhất đà nẵng, tiện ích ngập tràn gần chợ phước mỹ, chợ hà thân, trung tâm mua sắm vincom. vài phút tới cầu rồng, cầu sông hàn, biển mỹ khê. trong vòng 5 phút tới trường học các cấp ( tiểu học lương thế vinh, tiểu học ngô mây, tiểu học chi lăng, thcs cao thắng, thcs lê độ, thpt ngô quyền, thpt sơn trà), bệnh viện sơn trà,... khu vực du lịch sôi động, khách nước ngoài qua lại đông đúc, vị trí gần sông cận biển khí hậu mât mẻ trong lành. dân cư văn minh thân thiện, dân trí cao. sổ chính chủ, pháp lý sạch, công chứng ngay. nhà chính chủ lâu đời, chủ tự xây tâm huyết kiên cố để định cư lâu dài, nay sang úc định cư, thiện chí bán nhanh, giá chỉ 2.99 tỷ thương lượng gọi ngay 0702... để xem nhà, hỗ trợ thương lượng chính chủ giá tốt nhất"
36,36,"bán nhà 3 tầng gần mặt phố nguyễn thị minh khai, phường thạch thang, quận hải châu:- dt 42m2 (4x10,5m), sổ vuông vức. - kết cấu: 1 trệt 2 lầu, 3 phòng ngủ.… - kiệt rộng rãi thông suốt, rất gần mặt tiền, 2 mặt kiệt trước sau vô cùng thoáng đãng. - vị trí trung tâm, chỉ 1 phút tới bệnh viện đa khoa, tòa nhà hành chính. rất gần các tiện ích như chợ đống đa, chợ hàn, chợ cồn, sông hàn, thpt phan châu trinh, đại học y dược, đại học sư phạm kỹ thuật, đại học duy tân, thpt trần phú, trường học các cấp,… - di chuyển nhanh các tuyến đường lớn như: lê duẩn, hải phòng, nguyễn du, lý tự trọng, lê lợi, quang trung, nguyễn chí thanh, ông ích khiêm,… - giá chỉ 2.8 tỷ, thương lượng nhiệt tình - liên hệ 0764... để xem nhà và thương lượng","bán nhà 3 tầng gần mặt phố nguyễn thị minh khai, phường thạch thang, quận hải châu dt 42m2 (4 x 10,5m), sổ vuông vức. kết cấu 1 trệt 2 lầu, 3 phòng ngủ.... kiệt rộng rãi thông suốt, rất gần mặt tiền, 2 mặt kiệt trước sau vô cùng thoáng đãng. vị trí trung tâm, chỉ 1 phút tới bệnh viện đa khoa, tòa nhà hành chính. rất gần các tiện ích như chợ đống đa, chợ hàn, chợ cồn, sông hàn, thpt phan châu trinh, đại học y dược, đại học sư phạm kỹ thuật, đại học duy tân, thpt trần phú, trường học các cấp,... di chuyển nhanh các tuyến đường lớn như lê duẩn, hải phòng, nguyễn du, lý tự trọng, lê lợi, quang trung, nguyễn chí thanh, ông ích khiêm,... giá chỉ 2.8 tỷ, thương lượng nhiệt tình liên hệ 0764... để xem nhà và thương lượng"
37,37,"bán nhà 3 tầng rất gần mặt phố đường đống đa - quận hải châu, đà nẵng:- vị trí trung tâm tp, gần các đường lớn như : lê duẩn, ông ích khiêm, trần cao vân, hải phòng, quang trung, lý tự trọng, nguyễn du, cao thắng,…- diện tích: 4x11m=45m2; kết cấu: 1 trệt + 2 lầu - kiên cố- công năng:       + tầng 1 : sân để xe, phòng khách, bếp,  wc       + tầng 2: 2 phòng ngủ, wc       + tầng 3: 1 phòng ngủ, p. thờ, sân phơi- kiệt rộng rãi đi lại thoải mái, chỉ vài bước chân ra mặt tiền.- khu vực nội thành đà nẵng tiện ích ngập tràn: gần chợ thanh bình, chợ đống đa. vài phút tới tiểu học trần cao vân, thcs nguyễn trãi, thcs nguyễn duy hiệu, ga tàu. trong vòng 5 phút tới bệnh viện đa khoa, thpt trần phú, thpt phan châu trinh, đại học y dược, đh duy tân, cầu sông hàn, biển nguyễn tất thành, 10 phút tới cầu rồng, chạy qua biển mỹ khê,…- đất chính chủ lâu đời, nhà chủ tự xây tâm huyết – kiên cố - sổ chính chủ, pháp lý sạch, công chứng ngay. - giá chỉ : 2,5 tỷ- gọi ngay 0764... để xem nhà, hỗ trợ thương lượng chính chủ giá tốt nhất","bán nhà 3 tầng rất gần mặt phố đường đống đa quận hải châu, đà nẵng vị trí trung tâm tp, gần các đường lớn như lê duẩn, ông ích khiêm, trần cao vân, hải phòng, quang trung, lý tự trọng, nguyễn du, cao thắng,... diện tích 4 x 11m 45m2 kết cấu 1 trệt 2 lầu kiên cố công năng tầng 1 sân để xe, phòng khách, bếp, wc tầng 2 2 phòng ngủ, wc tầng 3 1 phòng ngủ, p. thờ, sân phơi kiệt rộng rãi đi lại thoải mái, chỉ vài bước chân ra mặt tiền. khu vực nội thành đà nẵng tiện ích ngập tràn gần chợ thanh bình, chợ đống đa. vài phút tới tiểu học trần cao vân, thcs nguyễn trãi, thcs nguyễn duy hiệu, ga tàu. trong vòng 5 phút tới bệnh viện đa khoa, thpt trần phú, thpt phan châu trinh, đại học y dược, đh duy tân, cầu sông hàn, biển nguyễn tất thành, 10 phút tới cầu rồng, chạy qua biển mỹ khê,... đất chính chủ lâu đời, nhà chủ tự xây tâm huyết kiên cố sổ chính chủ, pháp lý sạch, công chứng ngay. giá chỉ 2,5 tỷ gọi ngay 0764... để xem nhà, hỗ trợ thương lượng chính chủ giá tốt nhất"
38,38,"diện tích lớn – ngang rộng – gần đại học duy tân, sân bay đà nẵngxây căn hộ dịch vụ - mở văn phòng, công ty, cơ sở giáo dục – kinh doanh quán nhậu, café+ bán nhà 2 tầng mặt tiền đường tôn thất tùng, dt 115m2. nhà 1 mặt tiền + 1 mặt kiệt rất thoáng mát. có 5 phòng ngủ, sân để xe chứa được 2 oto, chính chủ lâu đời, tự xây tâm huyết -  kiên cố+ gần nhiều tuyến đường huyết mạch như lê đình lý, nguyễn hoàng, nguyễn hữu thọ, nguyễn văn linh, đỗ quang, phan thanh,...+ xung quanh tiện ích bạt ngàn (bán kính 1km là chợ tân lập, trường học các cấp, đại học duy tân, sân bay quốc tế đà nẵng, khu phố thương mại nguyễn văn linh,…)+ mặt tiền đường 5.5m thông suốt,  khu vực buôn bán kinh doanh sầm uất, lưu lượng giao thông qua lại tấp nập, nhu cầu lưu trú rất cao. phù hợp kinh doanh cafe, nhà hàng – quán nhậu, xây căn hộ dịch vụ cao cấp, mở phòng khám, mở văn phòng, cơ sở giáo dục, trung tâm spa,… đều rất tuyệt vời. + sổ đỏ chính chủ, pháp lý rõ ràng, sang tên nhanh gọn+ cần tiền, bán gấp trong tuần, giá chỉ nhỉnh 7.5 tỷ thương lượng thêm+ liên hệ xem nhà 0764...","diện tích lớn ngang rộng gần đại học duy tân, sân bay đà nẵng xây căn hộ dịch vụ mở văn phòng, công ty, cơ sở giáo dục kinh doanh quán nhậu, café bán nhà 2 tầng mặt tiền đường tôn thất tùng, dt 115m2. nhà 1 mặt tiền 1 mặt kiệt rất thoáng mát. có 5 phòng ngủ, sân để xe chứa được 2 oto, chính chủ lâu đời, tự xây tâm huyết kiên cố gần nhiều tuyến đường huyết mạch như lê đình lý, nguyễn hoàng, nguyễn hữu thọ, nguyễn văn linh, đỗ quang, phan thanh,... xung quanh tiện ích bạt ngàn (bán kính 1km là chợ tân lập, trường học các cấp, đại học duy tân, sân bay quốc tế đà nẵng, khu phố thương mại nguyễn văn linh,...) mặt tiền đường 5.5m thông suốt, khu vực buôn bán kinh doanh sầm uất, lưu lượng giao thông qua lại tấp nập, nhu cầu lưu trú rất cao. phù hợp kinh doanh cafe, nhà hàng quán nhậu, xây căn hộ dịch vụ cao cấp, mở phòng khám, mở văn phòng, cơ sở giáo dục, trung tâm spa,... đều rất tuyệt vời. sổ đỏ chính chủ, pháp lý rõ ràng, sang tên nhanh gọn cần tiền, bán gấp trong tuần, giá chỉ nhỉnh 7.5 tỷ thương lượng thêm liên hệ xem nhà 0764..."
39,39,"bề ngang rộng - diện tích lớn – vị trí trung tâm – dân cư đông đúc – kinh doanh tấp nậpmặt phố kinh doanh đường tôn thất tùng, gần nguyễn văn linh, lê đình lý, đỗ quang, phạm văn nghị, nguyễn hoàng, nguyễn tri phương,…+ nhà 2 tầng, 2 mê, dt 5x23m=115m2 (hiếm có)+ đường 5.5m, song song đường nguyễn văn linh, cắt qua lê đình lý, nguyễn hoàng, …khu vực dân cư đông đúc, kinh doanh sầm uất, nhu cầu lưu trú rất cao.+ vị trí tiếp giáp quận hải châu, khu vực sầm uất của quận thanh khê, tiện ích bạt ngàn (bán kính 1km là chợ, trường học các cấp, đại học duy tân, sân bay quốc tế đà nẵng, khu phố thương mại nguyễn văn linh,…)+ diện tích rộng, bề ngang lớn, 2 chiếc xe hơi vào tận nhà, có 5 phòng ngủ. phù hợp kinh doanh cafe, nhà hàng – quán nhậu, xây căn hộ dịch vụ cao cấp giữa lòng thành phố, mở phòng khám, mở văn phòng, cơ sở giáo dục, trung tâm spa,… đều rất tuyệt vời. + nhà chính chủ lâu đời, giá cả rẻ nhất khu vực chỉ nhỉnh 7.5 tỷ còn thương lượng+ sổ đỏ chính chủ, pháp lý rõ ràng.+ liên hệ xem nhà 0764...","bề ngang rộng diện tích lớn vị trí trung tâm dân cư đông đúc kinh doanh tấp nậ pmặt phố kinh doanh đường tôn thất tùng, gần nguyễn văn linh, lê đình lý, đỗ quang, phạm văn nghị, nguyễn hoàng, nguyễn tri phương,... nhà 2 tầng, 2 mê, dt 5 x 23m 115m2 (hiếm có) đường 5.5m, song song đường nguyễn văn linh, cắt qua lê đình lý, nguyễn hoàng, ...khu vực dân cư đông đúc, kinh doanh sầm uất, nhu cầu lưu trú rất cao. vị trí tiếp giáp quận hải châu, khu vực sầm uất của quận thanh khê, tiện ích bạt ngàn (bán kính 1km là chợ, trường học các cấp, đại học duy tân, sân bay quốc tế đà nẵng, khu phố thương mại nguyễn văn linh,...) diện tích rộng, bề ngang lớn, 2 chiếc xe hơi vào tận nhà, có 5 phòng ngủ. phù hợp kinh doanh cafe, nhà hàng quán nhậu, xây căn hộ dịch vụ cao cấp giữa lòng thành phố, mở phòng khám, mở văn phòng, cơ sở giáo dục, trung tâm spa,... đều rất tuyệt vời. nhà chính chủ lâu đời, giá cả rẻ nhất khu vực chỉ nhỉnh 7.5 tỷ còn thương lượng sổ đỏ chính chủ, pháp lý rõ ràng. liên hệ xem nhà 0764..."
